"HAULJOIN","VESSEL","CRUISE","HAUL","STATIONID","GEAR","HAUL_TYPE","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS"
-23927,162,202401,225,"61-07",172,20,68560,1,NA,72.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,1,NA,49.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,1,NA,67.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,1,NA,64.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,1,NA,70.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,1,NA,61.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,1,NA,50.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,45,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,49.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,71.3,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,56.6,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,53.9,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,43,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,68.6,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,53,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,63.8,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,64.2,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,58.3,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,63.1,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,64.9,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,62.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,62,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,63.3,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,49.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,63.1,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,62.8,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,67.8,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,62.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,64.4,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,66.3,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68560,2,NA,61.8,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68580,1,NA,54.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68580,2,NA,49.8,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68590,1,NA,49.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68590,1,NA,64.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68590,1,NA,59.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23931,162,202401,226,"61-09",172,20,68560,1,NA,44.8,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA
-23931,162,202401,226,"61-09",172,20,68560,1,NA,41.3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23923,162,202401,221,"61-17",172,20,68560,1,NA,57.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23923,162,202401,221,"61-17",172,20,68560,2,NA,66.4,2,4,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA
-23923,162,202401,221,"61-17",172,20,68560,2,NA,45.1,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23923,162,202401,221,"61-17",172,20,68560,2,NA,54.2,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23923,162,202401,221,"61-17",172,20,68580,2,NA,56.7,2,4,1,4,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,1,NA,60.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,1,NA,49.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,1,NA,53.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,1,NA,55.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,1,NA,44.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,1,NA,64.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,1,NA,45.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,1,NA,60.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,2,NA,66.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,2,NA,55.8,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,2,NA,60,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,2,NA,62.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,2,NA,58.3,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,2,NA,59.3,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,2,NA,56.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,2,NA,45.9,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,2,NA,48.1,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,2,NA,53.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,2,NA,62.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23924,162,202401,222,"61-22",172,20,68560,2,NA,65,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23925,162,202401,223,"61-06",172,20,68560,2,NA,44,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68590,2,NA,55.8,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68590,2,NA,67.6,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23927,162,202401,225,"61-07",172,20,68590,2,NA,52,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68560,1,NA,85.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68560,1,NA,55.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68560,1,NA,77.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68560,1,NA,38,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68560,1,NA,84.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68560,1,NA,95.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68560,1,NA,72.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68560,1,NA,91.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68560,1,NA,78.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68560,2,NA,81.4,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68590,1,NA,54.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68590,1,NA,71.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68590,1,NA,77.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68590,1,NA,38.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23962,162,202401,241,"J-01",44,20,68590,1,NA,64.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,84.9,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,47.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,48,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,68.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,53.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,49.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,49,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,37.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,63.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,51.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,91.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,44.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,59.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,61.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,50.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23947,162,202401,234,"M-28",44,20,68560,1,NA,72.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23921,162,202401,219,"61-20",172,20,68560,1,NA,40.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23921,162,202401,219,"61-20",172,20,68560,1,NA,48,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA
-23921,162,202401,219,"61-20",172,20,68560,2,NA,42.2,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23921,162,202401,219,"61-20",172,20,68590,2,NA,58.2,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23922,162,202401,220,"61-04",172,20,68560,1,NA,45.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23922,162,202401,220,"61-04",172,20,68560,1,NA,65.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23922,162,202401,220,"61-04",172,20,68560,2,NA,57.1,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23922,162,202401,220,"61-04",172,20,68560,2,NA,44.4,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23922,162,202401,220,"61-04",172,20,68560,2,NA,44.6,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23922,162,202401,220,"61-04",172,20,68560,2,NA,56.4,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23922,162,202401,220,"61-04",172,20,68580,2,NA,45.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23922,162,202401,220,"61-04",172,20,68590,1,NA,45.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23923,162,202401,221,"61-17",172,20,68560,1,NA,40.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23923,162,202401,221,"61-17",172,20,68560,1,NA,42.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23937,162,202401,232,"61-13",172,20,68560,1,NA,77.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23937,162,202401,232,"61-13",172,20,68560,1,NA,57.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23937,162,202401,232,"61-13",172,20,68560,1,NA,59.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23937,162,202401,232,"61-13",172,20,68560,1,NA,52.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23937,162,202401,232,"61-13",172,20,68560,1,NA,39.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23937,162,202401,232,"61-13",172,20,68560,2,NA,45.9,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23937,162,202401,232,"61-13",172,20,68560,2,NA,40.1,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23937,162,202401,232,"61-13",172,20,68560,2,NA,43.7,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23937,162,202401,232,"61-13",172,20,68560,2,NA,44.6,2,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
-23937,162,202401,232,"61-13",172,20,68590,1,NA,71.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23946,162,202401,233,"N-28",44,20,68560,1,NA,41.8,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23946,162,202401,233,"N-28",44,20,68560,1,NA,51.2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23946,162,202401,233,"N-28",44,20,68560,1,NA,47.2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23946,162,202401,233,"N-28",44,20,68560,1,NA,29.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23946,162,202401,233,"N-28",44,20,68560,1,NA,41.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,44.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,63.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,63.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,43.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,66,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,46.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,45.4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,51.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,62.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,48.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,64.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,40.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,61.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23934,162,202401,229,"61-15",172,20,68560,1,NA,43.5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23977,162,202401,249,"G-21",44,20,68560,1,NA,109.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23977,162,202401,249,"G-21",44,20,68560,1,NA,104.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23977,162,202401,249,"G-21",44,20,68560,1,NA,99.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23977,162,202401,249,"G-21",44,20,68560,1,NA,120.8,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23977,162,202401,249,"G-21",44,20,68560,1,NA,110.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23977,162,202401,249,"G-21",44,20,68560,1,NA,92.7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23977,162,202401,249,"G-21",44,20,68560,1,NA,106.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23977,162,202401,249,"G-21",44,20,68560,1,NA,102.3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23977,162,202401,249,"G-21",44,20,68560,1,NA,127.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23977,162,202401,249,"G-21",44,20,68560,1,NA,109,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23977,162,202401,249,"G-21",44,20,68560,1,NA,101.2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23977,162,202401,249,"G-21",44,20,68560,1,NA,106.1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23977,162,202401,249,"G-21",44,20,68560,1,NA,101.6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,41.7,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,57.6,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,46.2,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,36.3,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,48.3,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,41,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,51.7,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,68.3,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,47.2,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,65.3,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,44,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,58.6,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,48.5,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,42.7,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,49.9,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,61.6,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,41.5,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,46.1,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,35.4,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,58.8,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,53.5,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,40.8,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,37,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,42,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,49.2,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,46.1,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,63.4,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,65.1,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,51.7,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,53.7,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,65.3,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,55.7,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,44.9,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,35.4,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,32.9,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,74.2,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,42.4,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,1,NA,40.5,2,NA,NA,NA,NA,NA,NA,NA,NA,12.0649,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,2,NA,33.1,2,0,0,0,NA,NA,NA,NA,NA,15.19585,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,2,NA,44.3,2,0,0,0,NA,NA,NA,NA,NA,15.19585,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,2,NA,41.2,2,0,0,0,NA,NA,NA,NA,NA,15.19585,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,2,NA,50.4,2,0,0,0,NA,NA,NA,NA,NA,15.19585,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,2,NA,43.6,2,0,0,0,NA,NA,NA,NA,NA,15.19585,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,2,NA,44.2,2,0,0,0,NA,NA,NA,NA,NA,15.19585,NA,NA,NA
-23955,162,202401,238,"K-21",44,20,68580,2,NA,33,2,0,0,0,NA,NA,NA,NA,NA,15.19585,NA,NA,NA
