"HAULJOIN","SPECIES_CODE","SPECIES","SEX","SIZE","SIZE_1MM","SHELL_CONDITION","EGG_CONDITION","CLUTCH_SIZE","MERUS_LENGTH","CHELA_HEIGHT","DISEASE_CODE","CALCULATED_WEIGHT","CALCULATED_WEIGHT_1MM","WEIGHT","SAMPLING_FACTOR"
821837,68580,"SNOW",1,69,69,3,NA,NA,NA,NA,NA,132.40126185963,132.40126185963,NA,2.4623
821837,68580,"SNOW",1,66,66,3,NA,NA,NA,NA,NA,115.371668747094,115.371668747094,NA,2.4623
821837,68580,"SNOW",1,81,81,3,NA,NA,NA,NA,NA,217.556574226675,217.556574226675,NA,2.4623
821837,68580,"SNOW",1,72,72,3,NA,NA,NA,NA,NA,151.056670473612,151.056670473612,NA,2.4623
821837,68580,"SNOW",1,76,76,3,NA,NA,NA,NA,NA,178.593974565467,178.593974565467,NA,2.4623
821837,68580,"SNOW",1,63,63,3,NA,NA,NA,NA,NA,99.8904975145986,99.8904975145986,NA,2.4623
821837,68580,"SNOW",1,75,75,3,NA,NA,NA,NA,NA,171.415616346091,171.415616346091,NA,2.4623
821837,68580,"SNOW",1,89,89,2,NA,NA,NA,NA,NA,291.249579906558,291.249579906558,NA,2.4623
821837,68580,"SNOW",1,81,81,2,NA,NA,NA,NA,NA,217.556574226675,217.556574226675,NA,2.4623
821837,68580,"SNOW",1,91,91,2,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,2.4623
821837,68580,"SNOW",1,82,82,2,NA,NA,NA,NA,NA,225.983617833584,225.983617833584,NA,2.4623
821837,68580,"SNOW",1,95,95,2,NA,NA,NA,NA,NA,356.468887721105,356.468887721105,NA,2.4623
821837,68580,"SNOW",1,93,93,2,NA,NA,NA,NA,NA,333.734403789344,333.734403789344,NA,2.4623
821837,68580,"SNOW",1,97,97,2,NA,NA,NA,NA,NA,380.229646370315,380.229646370315,NA,2.4623
821837,68580,"SNOW",1,91,91,2,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,2.4623
821837,68580,"SNOW",1,86,86,2,NA,NA,NA,NA,NA,261.904157770242,261.904157770242,NA,2.4623
821837,68580,"SNOW",1,94,94,2,NA,NA,NA,NA,NA,344.974842715057,344.974842715057,NA,2.4623
821837,68580,"SNOW",1,80,80,2,NA,NA,NA,NA,NA,209.344922966998,209.344922966998,NA,2.4623
821837,68580,"SNOW",1,85,85,2,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,2.4623
821837,68580,"SNOW",1,87,87,2,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,2.4623
821837,68580,"SNOW",1,90,90,2,NA,NA,NA,NA,NA,301.505151210144,301.505151210144,NA,2.4623
821837,68580,"SNOW",1,84,84,2,NA,NA,NA,NA,NA,243.495563611932,243.495563611932,NA,2.4623
821837,68580,"SNOW",1,78,78,2,NA,NA,NA,NA,NA,193.556136987749,193.556136987749,NA,2.4623
821837,68580,"SNOW",1,86,86,2,NA,NA,NA,NA,NA,261.904157770242,261.904157770242,NA,2.4623
821837,68580,"SNOW",1,83,83,2,NA,NA,NA,NA,NA,234.628973302234,234.628973302234,NA,2.4623
821837,68580,"SNOW",1,92,92,2,NA,NA,NA,NA,NA,322.744612166237,322.744612166237,NA,2.4623
821837,68580,"SNOW",1,79,79,2,NA,NA,NA,NA,NA,201.345748043429,201.345748043429,NA,2.4623
821837,68580,"SNOW",1,94,94,2,NA,NA,NA,NA,NA,344.974842715057,344.974842715057,NA,2.4623
821837,68580,"SNOW",1,84,84,2,NA,NA,NA,NA,NA,243.495563611932,243.495563611932,NA,2.4623
821837,68580,"SNOW",1,103,103,2,NA,NA,NA,NA,NA,457.907117540332,457.907117540332,NA,2.4623
821837,68580,"SNOW",1,94,94,2,NA,NA,NA,NA,NA,344.974842715057,344.974842715057,NA,2.4623
821837,68580,"SNOW",1,89,89,2,NA,NA,NA,NA,NA,291.249579906558,291.249579906558,NA,2.4623
821837,68580,"SNOW",1,87,87,2,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,2.4623
821837,68580,"SNOW",1,92,92,2,NA,NA,NA,NA,NA,322.744612166237,322.744612166237,NA,2.4623
821837,68580,"SNOW",1,87,87,2,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,2.4623
821837,68580,"SNOW",1,77,77,2,NA,NA,NA,NA,NA,185.973180915107,185.973180915107,NA,2.4623
821837,68560,"TANNER",1,73,73,4,NA,NA,NA,NA,NA,115.498177861865,115.498177861865,NA,1
821837,68560,"TANNER",1,89,89,3,NA,NA,NA,NA,NA,210.223654967769,210.223654967769,NA,1
821837,68560,"TANNER",1,92,92,3,NA,NA,NA,NA,NA,232.377313189384,232.377313189384,NA,1
821837,68560,"TANNER",1,89,89,3,NA,NA,NA,NA,NA,210.223654967769,210.223654967769,NA,1
821837,68560,"TANNER",1,96,96,3,NA,NA,NA,NA,NA,264.273158182195,264.273158182195,NA,1
821837,68560,"TANNER",1,29,29,2,NA,NA,NA,NA,NA,7.09457648571459,7.09457648571459,NA,1
821837,68560,"TANNER",1,56,56,2,NA,NA,NA,NA,NA,51.8348968892573,51.8348968892573,NA,1
821837,68560,"TANNER",1,50,50,2,NA,NA,NA,NA,NA,36.8026235414396,36.8026235414396,NA,1
821837,68560,"TANNER",1,39,39,2,NA,NA,NA,NA,NA,17.3689757672501,17.3689757672501,NA,1
821837,68560,"TANNER",1,31,31,2,NA,NA,NA,NA,NA,8.67877931850095,8.67877931850095,NA,1
821837,68560,"TANNER",2,64,64,4,1,6,NA,NA,NA,75.8555206442632,75.8555206442632,NA,1
821837,68560,"TANNER",2,88,88,4,1,6,NA,NA,NA,190.934007695176,190.934007695176,NA,1
821837,68560,"TANNER",2,70,70,4,1,6,NA,NA,NA,98.3554538399303,98.3554538399303,NA,1
821837,68560,"TANNER",2,79,79,4,1,6,NA,NA,NA,139.657309858804,139.657309858804,NA,1
821837,68560,"TANNER",2,83,83,4,1,6,NA,NA,NA,161.154853149258,161.154853149258,NA,1
821837,68560,"TANNER",2,95,95,4,1,6,NA,NA,NA,238.362710886031,238.362710886031,NA,1
821837,68560,"TANNER",2,86,86,4,1,6,NA,NA,NA,178.624969280153,178.624969280153,NA,1
821837,68560,"TANNER",2,80,80,4,1,6,NA,NA,NA,144.843460289418,144.843460289418,NA,1
821837,68560,"TANNER",2,77,77,4,1,6,NA,NA,NA,129.653081629035,129.653081629035,NA,1
821837,68560,"TANNER",2,73,73,4,1,6,NA,NA,NA,111.077597439855,111.077597439855,NA,1
821837,68560,"TANNER",2,69,69,4,1,6,NA,NA,NA,94.3375742678484,94.3375742678484,NA,1
821837,68560,"TANNER",2,68,68,4,1,6,NA,NA,NA,90.4287483323337,90.4287483323337,NA,1
821837,68560,"TANNER",2,73,73,4,1,6,NA,NA,NA,111.077597439855,111.077597439855,NA,1
821837,68560,"TANNER",2,87,87,4,1,5,NA,NA,NA,184.712333035344,184.712333035344,NA,1
821837,68560,"TANNER",2,75,75,4,1,5,NA,NA,NA,120.130261598184,120.130261598184,NA,1
821837,68560,"TANNER",2,77,77,4,1,5,NA,NA,NA,129.653081629035,129.653081629035,NA,1
821837,68560,"TANNER",2,68,68,4,1,5,NA,NA,NA,90.4287483323337,90.4287483323337,NA,1
821837,68560,"TANNER",2,83,83,5,0,1,NA,NA,NA,143.100492408844,143.100492408844,NA,1
821837,68560,"TANNER",2,93,93,0,0,0,NA,NA,NA,197.156477795951,197.156477795951,NA,1
821837,68560,"TANNER",2,33,33,2,0,0,NA,NA,NA,10.6483115963789,10.6483115963789,NA,1
821837,68560,"TANNER",2,33,33,2,0,0,NA,NA,NA,10.6483115963789,10.6483115963789,NA,1
821837,68560,"TANNER",2,45,45,2,0,0,NA,NA,NA,25.5103804528399,25.5103804528399,NA,1
821837,68560,"TANNER",2,34,34,2,0,0,NA,NA,NA,11.5824959867421,11.5824959867421,NA,1
821837,68560,"TANNER",2,31,31,2,0,0,NA,NA,NA,8.92883564853716,8.92883564853716,NA,1
821837,68560,"TANNER",2,39,39,2,0,0,NA,NA,NA,17.0471097398927,17.0471097398927,NA,1
821837,68560,"TANNER",2,40,40,2,0,0,NA,NA,NA,18.3072858564952,18.3072858564952,NA,1
821837,68580,"SNOW",2,61,61,3,1,5,NA,NA,NA,79.3957981894355,79.3957981894355,NA,1
821837,68580,"SNOW",2,62,62,3,1,6,NA,NA,NA,82.9710566928955,82.9710566928955,NA,1
821837,69400,"HAIR",1,84,84,4,NA,NA,NA,NA,NA,464.54771611926,464.54771611926,NA,1
821837,68560,"TANNER",1,93,93,4,NA,NA,NA,NA,NA,240.094942214265,240.094942214265,NA,1
821837,68560,"TANNER",1,90,90,4,NA,NA,NA,NA,NA,217.443533181944,217.443533181944,NA,1
821837,68560,"TANNER",1,96,96,4,NA,NA,NA,NA,NA,264.273158182195,264.273158182195,NA,1
821837,68560,"TANNER",1,107,107,4,NA,NA,NA,NA,NA,366.803505692893,366.803505692893,NA,1
821837,68560,"TANNER",1,115,115,4,NA,NA,NA,NA,NA,456.109135836246,456.109135836246,NA,1
821837,68560,"TANNER",1,115,115,4,NA,NA,NA,NA,NA,456.109135836246,456.109135836246,NA,1
821837,68560,"TANNER",1,97,97,4,NA,NA,NA,NA,NA,272.680557044323,272.680557044323,NA,1
821837,68560,"TANNER",1,102,102,4,NA,NA,NA,NA,NA,317.411484071066,317.411484071066,NA,1
821837,68560,"TANNER",1,119,119,4,NA,NA,NA,NA,NA,505.760379976574,505.760379976574,NA,1
821837,68560,"TANNER",1,137,137,4,NA,NA,NA,NA,NA,774.140232663639,774.140232663639,NA,1
821837,68560,"TANNER",1,91,91,4,NA,NA,NA,NA,NA,224.827464792764,224.827464792764,NA,1
821837,68560,"TANNER",1,106,106,4,NA,NA,NA,NA,NA,356.54100143515,356.54100143515,NA,1
821837,68560,"TANNER",1,86,86,4,NA,NA,NA,NA,NA,189.529713717367,189.529713717367,NA,1
821837,68580,"SNOW",1,86,86,2,NA,NA,NA,NA,NA,261.904157770242,261.904157770242,NA,2.4623
821837,68580,"SNOW",1,91,91,2,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,2.4623
821837,68580,"SNOW",1,95,95,2,NA,NA,NA,NA,NA,356.468887721105,356.468887721105,NA,2.4623
821837,68580,"SNOW",1,91,91,2,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,2.4623
821837,68580,"SNOW",1,90,90,2,NA,NA,NA,NA,NA,301.505151210144,301.505151210144,NA,2.4623
821837,68580,"SNOW",1,86,86,2,NA,NA,NA,NA,NA,261.904157770242,261.904157770242,NA,2.4623
821837,68580,"SNOW",1,95,95,2,NA,NA,NA,NA,NA,356.468887721105,356.468887721105,NA,2.4623
821837,68580,"SNOW",1,87,87,2,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,2.4623
821838,68580,"SNOW",1,98,98,2,NA,NA,NA,NA,NA,392.502292767334,392.502292767334,NA,1
821838,68580,"SNOW",1,111,111,2,NA,NA,NA,NA,NA,577.289945238636,577.289945238636,NA,1
821838,68580,"SNOW",1,85,85,2,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
821838,68580,"SNOW",1,89,89,2,NA,NA,NA,NA,NA,291.249579906558,291.249579906558,NA,1
821838,68580,"SNOW",1,59,59,2,NA,NA,NA,NA,NA,81.5244667882894,81.5244667882894,NA,1
821838,68580,"SNOW",1,86,86,2,NA,NA,NA,NA,NA,261.904157770242,261.904157770242,NA,1
821838,68580,"SNOW",1,85,85,2,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
821838,68580,"SNOW",1,87,87,2,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,1
821838,68580,"SNOW",1,87,87,2,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,1
821838,68580,"SNOW",1,87,87,2,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,1
821838,68580,"SNOW",1,57,57,2,NA,NA,NA,NA,NA,73.2655688170407,73.2655688170407,NA,1
821838,68580,"SNOW",1,93,93,2,NA,NA,NA,NA,NA,333.734403789344,333.734403789344,NA,1
821838,68580,"SNOW",1,104,104,2,NA,NA,NA,NA,NA,471.81725828818,471.81725828818,NA,1
821838,68580,"SNOW",1,84,84,2,NA,NA,NA,NA,NA,243.495563611932,243.495563611932,NA,1
821838,68580,"SNOW",1,81,81,2,NA,NA,NA,NA,NA,217.556574226675,217.556574226675,NA,1
821838,68580,"SNOW",1,81,81,2,NA,NA,NA,NA,NA,217.556574226675,217.556574226675,NA,1
821838,68580,"SNOW",1,89,89,2,NA,NA,NA,NA,NA,291.249579906558,291.249579906558,NA,1
821838,68580,"SNOW",1,75,75,2,NA,NA,NA,NA,NA,171.415616346091,171.415616346091,NA,1
821838,68580,"SNOW",1,102,102,2,NA,NA,NA,NA,NA,444.277346323576,444.277346323576,NA,1
821838,68580,"SNOW",1,73,73,2,NA,NA,NA,NA,NA,157.649856525966,157.649856525966,NA,1
821838,68580,"SNOW",1,86,86,2,NA,NA,NA,NA,NA,261.904157770242,261.904157770242,NA,1
821838,68580,"SNOW",1,92,92,2,NA,NA,NA,NA,NA,322.744612166237,322.744612166237,NA,1
821838,68580,"SNOW",1,95,95,2,NA,NA,NA,NA,NA,356.468887721105,356.468887721105,NA,1
821838,68580,"SNOW",1,85,85,2,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
821838,68580,"SNOW",1,101,101,2,NA,NA,NA,NA,NA,430.924959296404,430.924959296404,NA,1
821838,68580,"SNOW",1,81,81,2,NA,NA,NA,NA,NA,217.556574226675,217.556574226675,NA,1
821838,68580,"SNOW",1,88,88,2,NA,NA,NA,NA,NA,281.232852026961,281.232852026961,NA,1
821838,68580,"SNOW",1,63,63,2,NA,NA,NA,NA,NA,99.8904975145986,99.8904975145986,NA,1
821838,68580,"SNOW",1,79,79,2,NA,NA,NA,NA,NA,201.345748043429,201.345748043429,NA,1
821838,68580,"SNOW",1,85,85,2,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
821838,68580,"SNOW",1,76,76,2,NA,NA,NA,NA,NA,178.593974565467,178.593974565467,NA,1
821838,68580,"SNOW",1,91,91,2,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,1
821838,68580,"SNOW",1,68,68,2,NA,NA,NA,NA,NA,126.547913438612,126.547913438612,NA,1
821838,68580,"SNOW",1,106,106,2,NA,NA,NA,NA,NA,500.49060381961,500.49060381961,NA,1
821838,68580,"SNOW",1,93,93,2,NA,NA,NA,NA,NA,333.734403789344,333.734403789344,NA,1
821838,68580,"SNOW",1,88,88,2,NA,NA,NA,NA,NA,281.232852026961,281.232852026961,NA,1
821838,68580,"SNOW",1,86,86,2,NA,NA,NA,NA,NA,261.904157770242,261.904157770242,NA,1
821838,68580,"SNOW",1,72,72,2,NA,NA,NA,NA,NA,151.056670473612,151.056670473612,NA,1
821838,68580,"SNOW",1,81,81,2,NA,NA,NA,NA,NA,217.556574226675,217.556574226675,NA,1
821838,68580,"SNOW",1,87,87,2,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,1
821838,68580,"SNOW",1,101,101,2,NA,NA,NA,NA,NA,430.924959296404,430.924959296404,NA,1
821838,68580,"SNOW",1,81,81,2,NA,NA,NA,NA,NA,217.556574226675,217.556574226675,NA,1
821838,68580,"SNOW",1,85,85,2,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
821838,68580,"SNOW",1,88,88,2,NA,NA,NA,NA,NA,281.232852026961,281.232852026961,NA,1
821838,68580,"SNOW",1,89,89,2,NA,NA,NA,NA,NA,291.249579906558,291.249579906558,NA,1
821838,68580,"SNOW",1,87,87,2,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,1
821838,68580,"SNOW",1,86,86,2,NA,NA,NA,NA,NA,261.904157770242,261.904157770242,NA,1
821838,68580,"SNOW",1,85,85,2,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
821838,68580,"SNOW",1,85,85,2,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
821838,68580,"SNOW",1,71,71,2,NA,NA,NA,NA,NA,144.652763741078,144.652763741078,NA,1
821838,68580,"SNOW",1,94,94,2,NA,NA,NA,NA,NA,344.974842715057,344.974842715057,NA,1
821838,68580,"SNOW",1,91,91,2,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,1
821838,68580,"SNOW",1,90,90,2,NA,NA,NA,NA,NA,301.505151210144,301.505151210144,NA,1
821838,68580,"SNOW",1,87,87,2,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,1
821838,68580,"SNOW",1,85,85,2,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
821838,68560,"TANNER",1,92,92,4,NA,NA,NA,NA,NA,232.377313189384,232.377313189384,NA,1
821838,68560,"TANNER",2,45,45,2,0,0,NA,NA,NA,25.5103804528399,25.5103804528399,NA,1
821838,68560,"TANNER",2,50,50,2,0,0,NA,NA,NA,34.325153807583,34.325153807583,NA,1
821838,68560,"TANNER",2,51,51,2,0,0,NA,NA,NA,36.2943110233265,36.2943110233265,NA,1
821838,68560,"TANNER",2,36,36,2,0,0,NA,NA,NA,13.605935457015,13.605935457015,NA,1
821838,68560,"TANNER",2,39,39,2,0,0,NA,NA,NA,17.0471097398927,17.0471097398927,NA,1
821838,68560,"TANNER",2,35,35,2,0,0,NA,NA,NA,12.5679609780714,12.5679609780714,NA,1
821838,68560,"TANNER",2,40,40,2,0,0,NA,NA,NA,18.3072858564952,18.3072858564952,NA,1
821838,68560,"TANNER",2,51,51,2,0,0,NA,NA,NA,36.2943110233265,36.2943110233265,NA,1
821838,68560,"TANNER",2,30,30,2,0,0,NA,NA,NA,8.14105216173905,8.14105216173905,NA,1
821838,68560,"TANNER",2,30,30,2,0,0,NA,NA,NA,8.14105216173905,8.14105216173905,NA,1
821838,68560,"TANNER",2,30,30,2,0,0,NA,NA,NA,8.14105216173905,8.14105216173905,NA,1
821838,68560,"TANNER",2,29,29,2,0,0,NA,NA,NA,7.39956488902909,7.39956488902909,NA,1
821838,69400,"HAIR",1,88,88,2,NA,NA,NA,NA,NA,534.619204384363,534.619204384363,NA,1
821838,68580,"SNOW",1,75,75,2,NA,NA,NA,NA,NA,171.415616346091,171.415616346091,NA,1
821838,68580,"SNOW",1,87,87,2,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,1
821838,68580,"SNOW",1,88,88,2,NA,NA,NA,NA,NA,281.232852026961,281.232852026961,NA,1
821838,68580,"SNOW",1,100,100,2,NA,NA,NA,NA,NA,417.846973962444,417.846973962444,NA,1
821838,68580,"SNOW",1,100,100,2,NA,NA,NA,NA,NA,417.846973962444,417.846973962444,NA,1
821838,68580,"SNOW",1,91,91,2,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,1
821838,68580,"SNOW",1,91,91,2,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,1
821838,68580,"SNOW",1,69,69,2,NA,NA,NA,NA,NA,132.40126185963,132.40126185963,NA,1
821838,68580,"SNOW",1,80,80,2,NA,NA,NA,NA,NA,209.344922966998,209.344922966998,NA,1
821838,68580,"SNOW",1,80,80,2,NA,NA,NA,NA,NA,209.344922966998,209.344922966998,NA,1
821838,68580,"SNOW",1,100,100,2,NA,NA,NA,NA,NA,417.846973962444,417.846973962444,NA,1
821838,68580,"SNOW",1,92,92,2,NA,NA,NA,NA,NA,322.744612166237,322.744612166237,NA,1
821838,68580,"SNOW",1,95,95,2,NA,NA,NA,NA,NA,356.468887721105,356.468887721105,NA,1
821838,68580,"SNOW",1,102,102,2,NA,NA,NA,NA,NA,444.277346323576,444.277346323576,NA,1
821838,68580,"SNOW",1,104,104,2,NA,NA,NA,NA,NA,471.81725828818,471.81725828818,NA,1
821838,68580,"SNOW",1,94,94,2,NA,NA,NA,NA,NA,344.974842715057,344.974842715057,NA,1
821838,68580,"SNOW",1,88,88,2,NA,NA,NA,NA,NA,281.232852026961,281.232852026961,NA,1
821838,68580,"SNOW",1,73,73,2,NA,NA,NA,NA,NA,157.649856525966,157.649856525966,NA,1
821838,68580,"SNOW",1,65,65,2,NA,NA,NA,NA,NA,110.043043663286,110.043043663286,NA,1
821838,68580,"SNOW",1,85,85,1,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
821838,68580,"SNOW",1,90,90,1,NA,NA,NA,NA,NA,301.505151210144,301.505151210144,NA,1
821838,68580,"SNOW",1,91,91,1,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,1
821838,68580,"SNOW",1,73,73,4,NA,NA,NA,NA,NA,157.649856525966,157.649856525966,NA,1
821838,68580,"SNOW",1,79,79,4,NA,NA,NA,NA,NA,201.345748043429,201.345748043429,NA,1
821838,68580,"SNOW",1,83,83,4,NA,NA,NA,NA,NA,234.628973302234,234.628973302234,NA,1
821838,68580,"SNOW",1,67,67,4,NA,NA,NA,NA,NA,120.872337896331,120.872337896331,NA,1
821838,68580,"SNOW",1,73,73,4,NA,NA,NA,NA,NA,157.649856525966,157.649856525966,NA,1
821838,68580,"SNOW",1,71,71,4,NA,NA,NA,NA,NA,144.652763741078,144.652763741078,NA,1
821838,68580,"SNOW",1,73,73,4,NA,NA,NA,NA,NA,157.649856525966,157.649856525966,NA,1
821838,68580,"SNOW",1,82,82,4,NA,NA,NA,NA,NA,225.983617833584,225.983617833584,NA,1
821838,68580,"SNOW",1,84,84,4,NA,NA,NA,NA,NA,243.495563611932,243.495563611932,NA,1
821838,68580,"SNOW",1,56,56,4,NA,NA,NA,NA,NA,69.3572511892298,69.3572511892298,NA,1
821838,68580,"SNOW",1,94,94,4,NA,NA,NA,NA,NA,344.974842715057,344.974842715057,NA,1
821838,68580,"SNOW",1,79,79,4,NA,NA,NA,NA,NA,201.345748043429,201.345748043429,NA,1
821838,68580,"SNOW",1,72,72,4,NA,NA,NA,NA,NA,151.056670473612,151.056670473612,NA,1
821838,68580,"SNOW",1,59,59,4,NA,NA,NA,NA,NA,81.5244667882894,81.5244667882894,NA,1
821838,68580,"SNOW",1,62,62,4,NA,NA,NA,NA,NA,95.0608731048404,95.0608731048404,NA,1
821838,68580,"SNOW",1,87,87,4,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,1
821838,68580,"SNOW",1,85,85,4,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
821838,68580,"SNOW",1,80,80,4,NA,NA,NA,NA,NA,209.344922966998,209.344922966998,NA,1
821838,68580,"SNOW",1,72,72,4,NA,NA,NA,NA,NA,151.056670473612,151.056670473612,NA,1
821838,68580,"SNOW",1,65,65,4,NA,NA,NA,NA,NA,110.043043663286,110.043043663286,NA,1
821838,68580,"SNOW",1,62,62,4,NA,NA,NA,NA,NA,95.0608731048404,95.0608731048404,NA,1
821838,68580,"SNOW",1,71,71,4,NA,NA,NA,NA,NA,144.652763741078,144.652763741078,NA,1
821838,68580,"SNOW",1,74,74,4,NA,NA,NA,NA,NA,164.435208375069,164.435208375069,NA,1
821838,68580,"SNOW",1,80,80,4,NA,NA,NA,NA,NA,209.344922966998,209.344922966998,NA,1
821838,68580,"SNOW",1,73,73,4,NA,NA,NA,NA,NA,157.649856525966,157.649856525966,NA,1
821838,68580,"SNOW",1,62,62,4,NA,NA,NA,NA,NA,95.0608731048404,95.0608731048404,NA,1
821838,68580,"SNOW",1,88,88,4,NA,NA,NA,NA,NA,281.232852026961,281.232852026961,NA,1
821838,68580,"SNOW",1,71,71,4,NA,NA,NA,NA,NA,144.652763741078,144.652763741078,NA,1
821838,68580,"SNOW",1,81,81,4,NA,NA,NA,NA,NA,217.556574226675,217.556574226675,NA,1
821838,68580,"SNOW",1,58,58,4,NA,NA,NA,NA,NA,77.3203666399206,77.3203666399206,NA,1
821838,68580,"SNOW",1,79,79,4,NA,NA,NA,NA,NA,201.345748043429,201.345748043429,NA,1
821838,68580,"SNOW",1,57,57,4,NA,NA,NA,NA,NA,73.2655688170407,73.2655688170407,NA,1
821838,68580,"SNOW",1,51,51,4,NA,NA,NA,NA,NA,51.9144326299252,51.9144326299252,NA,1
821838,68580,"SNOW",1,56,56,4,NA,NA,NA,NA,NA,69.3572511892298,69.3572511892298,NA,1
821838,68580,"SNOW",1,60,60,4,NA,NA,NA,NA,NA,85.8806961290526,85.8806961290526,NA,1
821838,68580,"SNOW",1,68,68,4,NA,NA,NA,NA,NA,126.547913438612,126.547913438612,NA,1
821838,68580,"SNOW",1,68,68,3,NA,NA,NA,NA,NA,126.547913438612,126.547913438612,NA,1
821838,68580,"SNOW",1,84,84,2,NA,NA,NA,NA,NA,243.495563611932,243.495563611932,NA,1
821838,68580,"SNOW",2,65,65,3,1,4,NA,NA,NA,94.3008417738073,94.3008417738073,NA,1
821838,68580,"SNOW",2,64,64,3,1,6,NA,NA,NA,90.422441583218,90.422441583218,NA,1
821838,68580,"SNOW",2,69,69,5,2,5,NA,NA,NA,110.858782440677,110.858782440677,NA,1
821838,68560,"TANNER",1,109,109,4,NA,NA,NA,NA,NA,387.91775354227,387.91775354227,NA,1
821838,68560,"TANNER",1,117,117,4,NA,NA,NA,NA,NA,480.505734748787,480.505734748787,NA,1
821838,68580,"SNOW",1,81,81,2,NA,NA,NA,NA,NA,217.556574226675,217.556574226675,NA,1
821838,68580,"SNOW",1,85,85,2,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
821838,68580,"SNOW",1,59,59,2,NA,NA,NA,NA,NA,81.5244667882894,81.5244667882894,NA,1
821838,68580,"SNOW",1,88,88,2,NA,NA,NA,NA,NA,281.232852026961,281.232852026961,NA,1
821838,68580,"SNOW",1,78,78,2,NA,NA,NA,NA,NA,193.556136987749,193.556136987749,NA,1
821838,68580,"SNOW",1,84,84,2,NA,NA,NA,NA,NA,243.495563611932,243.495563611932,NA,1
821838,68580,"SNOW",1,88,88,2,NA,NA,NA,NA,NA,281.232852026961,281.232852026961,NA,1
821838,68580,"SNOW",1,91,91,2,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,1
821838,68580,"SNOW",1,90,90,2,NA,NA,NA,NA,NA,301.505151210144,301.505151210144,NA,1
821838,68580,"SNOW",1,94,94,2,NA,NA,NA,NA,NA,344.974842715057,344.974842715057,NA,1
821838,68580,"SNOW",1,88,88,2,NA,NA,NA,NA,NA,281.232852026961,281.232852026961,NA,1
821838,68580,"SNOW",1,65,65,2,NA,NA,NA,NA,NA,110.043043663286,110.043043663286,NA,1
821838,68580,"SNOW",1,102,102,2,NA,NA,NA,NA,NA,444.277346323576,444.277346323576,NA,1
821838,68580,"SNOW",1,93,93,2,NA,NA,NA,NA,NA,333.734403789344,333.734403789344,NA,1
821838,68580,"SNOW",1,84,84,2,NA,NA,NA,NA,NA,243.495563611932,243.495563611932,NA,1
821838,68580,"SNOW",1,90,90,2,NA,NA,NA,NA,NA,301.505151210144,301.505151210144,NA,1
821838,68580,"SNOW",1,84,84,2,NA,NA,NA,NA,NA,243.495563611932,243.495563611932,NA,1
821838,68580,"SNOW",1,100,100,2,NA,NA,NA,NA,NA,417.846973962444,417.846973962444,NA,1
821838,68580,"SNOW",1,80,80,2,NA,NA,NA,NA,NA,209.344922966998,209.344922966998,NA,1
821838,68580,"SNOW",1,97,97,2,NA,NA,NA,NA,NA,380.229646370315,380.229646370315,NA,1
821838,68580,"SNOW",1,74,74,2,NA,NA,NA,NA,NA,164.435208375069,164.435208375069,NA,1
821838,68580,"SNOW",1,99,99,2,NA,NA,NA,NA,NA,405.040410695875,405.040410695875,NA,1
821838,68580,"SNOW",1,85,85,2,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
