"HAULJOIN","CRUISE","VESSEL","HAUL","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","SAMPLING_FACTOR","CHELA_HEIGHT","STATIONID"
821836,199501,88,212,68580,1,NA,55,4,1,NA,"G-02"
821836,199501,88,212,68580,1,NA,86,1,1,NA,"G-02"
821836,199501,88,212,68580,2,NA,76,2,1,NA,"G-02"
821836,199501,88,212,68580,2,NA,69,2,1,NA,"G-02"
821836,199501,88,212,68580,2,NA,58,3,1,NA,"G-02"
821836,199501,88,212,68580,2,NA,58,3,1,NA,"G-02"
821836,199501,88,212,68560,1,NA,124,4,1,NA,"G-02"
821837,199501,88,213,68580,1,NA,83,5,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,63,3,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,102,3,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,66,3,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,78,3,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,73,3,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,63,3,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,69,3,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,66,3,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,81,3,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,72,3,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,76,3,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,63,3,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,75,3,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,89,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,81,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,91,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,82,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,95,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,93,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,97,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,91,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,86,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,94,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,80,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,85,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,87,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,90,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,84,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,78,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,86,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,83,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,92,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,79,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,94,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,84,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,103,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,94,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,89,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,87,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,92,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,87,2,2.4623,NA,"G-02"
821837,199501,88,213,68580,1,NA,77,2,2.4623,NA,"G-02"
821838,199501,88,214,68580,1,NA,98,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,111,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,89,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,59,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,86,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,87,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,87,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,87,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,57,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,93,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,104,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,84,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,81,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,81,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,89,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,75,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,102,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,73,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,86,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,92,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,95,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,101,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,81,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,63,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,79,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,76,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,91,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,68,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,106,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,93,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,86,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,72,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,81,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,87,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,101,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,81,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,89,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,87,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,86,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,71,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,94,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,91,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,90,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,87,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,2,1,NA,"G-02"
821856,199501,88,235,68580,1,NA,95,2,1,NA,"F-05"
821856,199501,88,235,68580,1,NA,93,2,1,NA,"F-05"
821856,199501,88,235,68580,1,NA,99,2,1,NA,"F-05"
821856,199501,88,235,68580,1,NA,98,2,1,NA,"F-05"
821856,199501,88,235,68580,1,NA,83,2,1,NA,"F-05"
821856,199501,88,235,68580,1,NA,101,2,1,NA,"F-05"
821856,199501,88,235,68580,1,NA,100,2,1,NA,"F-05"
821856,199501,88,235,68580,1,NA,116,2,1,NA,"F-05"
821856,199501,88,235,68580,1,NA,107,2,1,NA,"F-05"
821856,199501,88,235,68580,1,NA,101,2,1,NA,"F-05"
821856,199501,88,235,68580,1,NA,101,2,1,NA,"F-05"
821856,199501,88,235,68580,1,NA,102,2,1,NA,"F-05"
821856,199501,88,235,68580,1,NA,97,2,1,NA,"F-05"
821838,199501,88,214,68560,1,NA,92,4,1,NA,"G-02"
821838,199501,88,214,68560,2,NA,45,2,1,NA,"G-02"
821838,199501,88,214,68560,2,NA,50,2,1,NA,"G-02"
821838,199501,88,214,68560,2,NA,51,2,1,NA,"G-02"
821838,199501,88,214,68560,2,NA,36,2,1,NA,"G-02"
821838,199501,88,214,68560,2,NA,39,2,1,NA,"G-02"
821838,199501,88,214,68560,2,NA,35,2,1,NA,"G-02"
821838,199501,88,214,68560,2,NA,40,2,1,NA,"G-02"
821838,199501,88,214,68560,2,NA,51,2,1,NA,"G-02"
821838,199501,88,214,68560,2,NA,30,2,1,NA,"G-02"
821838,199501,88,214,68560,2,NA,30,2,1,NA,"G-02"
821838,199501,88,214,68560,2,NA,30,2,1,NA,"G-02"
821838,199501,88,214,68560,2,NA,29,2,1,NA,"G-02"
821838,199501,88,214,69400,1,88,NA,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,92,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,102,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,84,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,100,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,84,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,93,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,86,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,84,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,92,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,82,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,92,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,91,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,84,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,98,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,76,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,118,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,83,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,82,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,96,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,86,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,92,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,101,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,97,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,80,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,72,3,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,106,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,100,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,87,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,97,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,105,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,75,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,87,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,100,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,100,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,91,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,91,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,69,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,80,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,80,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,100,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,92,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,95,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,102,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,104,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,94,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,73,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,65,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,1,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,90,1,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,91,1,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,73,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,79,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,83,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,67,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,73,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,71,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,73,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,82,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,84,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,56,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,94,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,79,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,72,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,59,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,62,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,87,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,80,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,72,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,65,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,62,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,71,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,74,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,80,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,73,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,62,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,71,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,81,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,58,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,79,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,57,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,51,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,56,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,60,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,68,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,68,3,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,84,2,1,NA,"G-02"
821838,199501,88,214,68580,2,NA,65,3,1,NA,"G-02"
821838,199501,88,214,68580,2,NA,64,3,1,NA,"G-02"
821838,199501,88,214,68580,2,NA,69,5,1,NA,"G-02"
821838,199501,88,214,68560,1,NA,109,4,1,NA,"G-02"
821838,199501,88,214,68560,1,NA,117,4,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,93,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,83,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,76,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,91,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,108,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,97,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,84,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,92,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,92,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,84,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,89,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,91,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,79,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,102,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,70,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,91,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,92,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,90,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,72,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,87,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,85,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,87,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,92,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,90,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,92,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,101,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,104,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,82,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,108,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,89,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,93,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,87,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,88,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,91,2,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,114,1,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,103,1,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,70,3,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,70,3,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,68,3,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,69,3,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,70,3,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,55,3,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,61,3,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,54,3,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,65,3,1,NA,"G-02"
821839,199501,88,215,68580,1,NA,85,4,1,NA,"G-02"
821839,199501,88,215,68580,2,NA,56,3,1,NA,"G-02"
821839,199501,88,215,68580,2,NA,60,3,1,NA,"G-02"
821841,199501,88,217,68580,1,NA,77,3,1,NA,"G-02"
821841,199501,88,217,68580,1,NA,63,3,1,NA,"G-02"
821841,199501,88,217,68580,1,NA,52,3,1,NA,"G-02"
821841,199501,88,217,68580,1,NA,64,4,1,NA,"G-02"
821841,199501,88,217,68580,1,NA,62,2,1,NA,"G-02"
821841,199501,88,217,68580,1,NA,75,2,1,NA,"G-02"
821841,199501,88,217,68580,1,NA,76,2,1,NA,"G-02"
821841,199501,88,217,68580,1,NA,73,2,1,NA,"G-02"
821841,199501,88,217,68580,1,NA,92,2,1,NA,"G-02"
821841,199501,88,217,68580,1,NA,77,2,1,NA,"G-02"
821841,199501,88,217,68560,1,NA,91,4,1,NA,"G-02"
821841,199501,88,217,68560,1,NA,92,4,1,NA,"G-02"
821841,199501,88,217,68560,1,NA,45,2,1,NA,"G-02"
821841,199501,88,217,68560,1,NA,36,2,1,NA,"G-02"
821841,199501,88,217,68560,2,NA,51,2,1,NA,"G-02"
821841,199501,88,217,68560,2,NA,46,2,1,NA,"G-02"
821841,199501,88,217,68560,2,NA,35,2,1,NA,"G-02"
821841,199501,88,217,68560,2,NA,29,2,1,NA,"G-02"
821841,199501,88,217,69400,1,88,NA,3,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,81,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,59,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,78,2,1,NA,"G-02"
821843,199501,88,221,68560,1,NA,120,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,125,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,86,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,109,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,107,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,133,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,90,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,120,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,123,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,117,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,102,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,131,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,120,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,132,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,130,4,1,NA,"F-04"
821843,199501,88,221,68560,1,NA,126,4,1,NA,"F-04"
821837,199501,88,213,68560,1,NA,73,4,1,NA,"G-02"
821837,199501,88,213,68560,1,NA,89,3,1,NA,"G-02"
821837,199501,88,213,68560,1,NA,92,3,1,NA,"G-02"
821837,199501,88,213,68560,1,NA,89,3,1,NA,"G-02"
821837,199501,88,213,68560,1,NA,96,3,1,NA,"G-02"
821837,199501,88,213,68560,1,NA,29,2,1,NA,"G-02"
821837,199501,88,213,68560,1,NA,56,2,1,NA,"G-02"
821837,199501,88,213,68560,1,NA,50,2,1,NA,"G-02"
821837,199501,88,213,68560,1,NA,39,2,1,NA,"G-02"
821837,199501,88,213,68560,1,NA,31,2,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,64,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,88,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,70,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,79,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,83,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,95,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,86,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,80,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,77,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,73,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,69,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,68,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,73,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,87,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,75,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,77,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,68,4,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,83,5,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,93,0,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,33,2,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,33,2,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,45,2,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,34,2,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,31,2,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,39,2,1,NA,"G-02"
821837,199501,88,213,68560,2,NA,40,2,1,NA,"G-02"
821837,199501,88,213,68580,2,NA,61,3,1,NA,"G-02"
821837,199501,88,213,68580,2,NA,62,3,1,NA,"G-02"
821837,199501,88,213,69400,1,84,NA,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,84,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,91,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,90,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,94,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,65,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,102,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,93,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,84,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,90,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,84,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,100,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,80,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,97,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,74,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,99,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,90,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,93,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,97,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,97,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,101,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,86,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,84,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,79,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,102,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,83,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,90,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,84,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,101,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,86,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,105,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,86,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,96,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,101,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,91,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,76,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,69,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,91,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,72,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,71,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,64,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,82,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,85,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,69,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,88,2,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,55,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,73,4,1,NA,"G-02"
821838,199501,88,214,68580,1,NA,87,4,1,NA,"G-02"
821836,199501,88,212,68580,1,NA,81,2,1,NA,"G-02"
821836,199501,88,212,68580,1,NA,79,2,1,NA,"G-02"
821836,199501,88,212,68580,1,NA,81,2,1,NA,"G-02"
821836,199501,88,212,68580,1,NA,53,3,1,NA,"G-02"
821836,199501,88,212,68580,1,NA,58,3,1,NA,"G-02"
821836,199501,88,212,68580,1,NA,58,3,1,NA,"G-02"
