SPECIES_CODE,SEX,WIDTH,LENGTH,SHELL_CONDITION,SAMPLING_FACTOR,VESSEL,HAUL,CRUISE
69322,1,,89,2,1,89,12,199801
69322,1,,187,5,1,89,12,199801
69322,2,,101,2,1,89,12,199801
69322,1,,136,5,1,89,12,199801
69322,2,,107,2,1,89,12,199801
69322,2,,131,2,1,89,12,199801
69322,1,,92,2,1,89,12,199801
69322,2,,111,2,1,89,12,199801
69322,2,,126,2,1,89,12,199801
69322,2,,106,2,1,89,12,199801
69322,2,,109,2,1,89,12,199801
69322,1,,126,3,1,89,12,199801
69322,2,,102,2,1,89,12,199801
69322,1,,152,4,1,89,12,199801
69322,1,,174,4,1,89,12,199801
69322,1,,152,4,1,89,12,199801
69322,1,,156,4,1,89,12,199801
69322,1,,169,4,1,89,12,199801
69322,1,,162,4,1,89,12,199801
69322,1,,121,2,1,89,12,199801
69322,2,,112,2,1,89,12,199801
69322,1,,104,2,1,89,12,199801
69322,2,,104,2,1,89,12,199801
69322,1,,129,3,1,89,12,199801
69322,2,,104,2,1,89,12,199801
69322,2,,105,2,1,89,12,199801
69322,2,,110,2,1,89,12,199801
69322,2,,112,2,1,89,12,199801
69322,2,,101,2,1,89,12,199801
69322,2,,105,2,1,89,12,199801
69322,2,,103,2,1,89,12,199801
69322,2,,105,2,1,89,12,199801
69322,2,,108,2,1,89,12,199801
69322,2,,95,2,1,89,12,199801
69322,2,,107,2,1,89,12,199801
69322,2,,104,2,1,89,12,199801
69322,2,,999,2,1,89,12,199801
69322,2,,104,2,1,89,12,199801
69322,1,,145,3,1,89,12,199801
69322,2,,109,2,1,89,12,199801
69322,1,,117,2,1,89,12,199801
69322,1,,145,3,1,89,12,199801
69322,2,,99,2,1,89,12,199801
69322,1,,164,4,1,89,12,199801
69322,2,,124,2,1,89,12,199801
69322,1,,90,2,1,89,12,199801
69322,2,,98,2,1,89,12,199801
69322,2,,99,2,1,89,12,199801
69322,1,,121,3,1,89,12,199801
69322,2,,119,2,1,89,12,199801
69322,1,,135,3,1,89,12,199801
69322,1,,135,3,1,89,12,199801
69322,2,,110,2,1,89,12,199801
68560,2,55,,2,1,88,13,199801
68560,1,149,,4,1,88,13,199801
68560,1,151,,4,1,88,13,199801
69322,1,,153,4,1,88,13,199801
69322,2,,122,2,1,88,13,199801
69322,1,,111,2,1,88,13,199801
69322,1,,98,2,1,88,13,199801
69322,1,,118,2,1,88,13,199801
69322,1,,131,2,1,88,13,199801
69322,1,,117,2,1,88,13,199801
69322,1,,99,2,1,88,13,199801
69322,1,,73,2,1,88,13,199801
69322,1,,72,2,1,88,13,199801
69322,2,,110,2,1,88,13,199801
69322,1,,68,2,1,88,13,199801
69322,2,,119,2,1,88,13,199801
69322,1,,64,2,1,88,13,199801
69322,1,,77,2,1,88,13,199801
69322,1,,72,2,1,88,13,199801
69322,1,,83,2,1,88,13,199801
69322,2,,118,2,1,88,13,199801
69322,1,,123,3,1,88,13,199801
69322,2,,85,2,1,88,13,199801
69322,1,,92,2,1,88,13,199801
69322,2,,91,2,1,88,13,199801
69322,2,,98,2,1,88,13,199801
69322,2,,113,2,1,88,13,199801
69322,1,,77,2,1,88,13,199801
69322,2,,151,2,1,88,13,199801
69322,2,,106,2,1,88,13,199801
69322,2,,113,2,1,88,13,199801
69322,2,,107,2,1,88,13,199801
69322,2,,124,2,1,88,13,199801
69322,2,,113,2,1,88,13,199801
69322,2,,155,2,1,88,13,199801
69322,2,,103,2,1,88,13,199801
69322,2,,107,2,1,88,13,199801
69322,2,,115,2,1,88,13,199801
69322,2,,101,2,1,88,13,199801
69322,2,,115,2,1,88,13,199801
69322,2,,124,2,1,88,13,199801
69322,2,,106,2,1,88,13,199801
69322,2,,105,2,1,88,13,199801
69322,2,,99,2,1,88,13,199801
69322,2,,133,2,1,88,13,199801
69322,2,,96,2,1,88,13,199801
69322,2,,103,2,1,88,13,199801
69322,2,,107,2,1,88,13,199801
69322,2,,101,2,1,88,13,199801
69322,2,,79,2,1,88,13,199801
69322,2,,68,2,1,88,13,199801
69322,2,,106,2,1,88,13,199801
69322,2,,69,2,1,88,13,199801
69322,2,,72,2,1,88,13,199801
69322,2,,74,2,1,88,13,199801
69322,2,,73,2,1,88,13,199801
69322,2,,143,2,1,88,13,199801
69322,2,,111,2,1,88,13,199801
69322,2,,140,2,1,88,13,199801
69322,2,,132,2,1,88,13,199801
69322,2,,75,2,1,88,13,199801
69322,2,,81,2,1,88,13,199801
69322,2,,81,2,1,88,13,199801
69322,2,,91,2,1,88,13,199801
69322,2,,90,2,1,88,13,199801
69322,2,,108,2,1,88,13,199801
69322,2,,123,2,1,88,13,199801
69322,2,,72,2,1,88,13,199801
69322,2,,83,2,1,88,13,199801
69322,1,,79,2,1,88,13,199801
69322,1,,112,2,1,88,13,199801
69322,2,,113,2,1,88,13,199801
69322,2,,143,2,1,88,13,199801
69322,2,,108,2,1,88,13,199801
69322,2,,128,2,1,88,13,199801
69322,2,,101,2,1,88,13,199801
69322,2,,118,2,1,88,13,199801
69322,2,,111,2,1,88,13,199801
69322,2,,76,2,1,88,13,199801
69322,2,,106,2,1,88,13,199801
69322,2,,102,2,1,88,13,199801
69322,2,,111,2,1,88,13,199801
69322,2,,137,2,1,88,13,199801
69322,2,,106,2,1,88,13,199801
69322,2,,109,2,1,88,13,199801
69322,2,,99,2,1,88,13,199801
69322,2,,104,2,1,88,13,199801
69322,2,,108,2,1,88,13,199801
69322,2,,111,2,1,88,13,199801
69322,2,,107,2,1,88,13,199801
69322,2,,129,2,1,88,13,199801
69322,1,,127,2,1,88,13,199801
68560,1,120,,3,1,89,13,199801
68560,1,127,,5,1,89,13,199801
68560,1,153,,5,1,89,13,199801
68560,1,160,,5,1,89,13,199801
68580,1,101,,4,1,89,13,199801
69322,1,,132,2,1,89,13,199801
69322,1,,116,2,1,89,13,199801
69322,2,,114,2,1,89,13,199801
69322,2,,105,2,1,89,13,199801
69322,2,,111,2,1,89,13,199801
69322,2,,133,2,1,89,13,199801
69322,2,,112,2,1,89,13,199801
69322,2,,113,2,1,89,13,199801
69322,2,,141,2,1,89,13,199801
69322,1,,132,2,1,89,13,199801
69322,1,,68,2,1,89,13,199801
69322,1,,128,2,1,89,13,199801
69322,2,,105,2,1,89,13,199801
69322,1,,118,2,1,89,13,199801
69322,2,,131,2,1,89,13,199801
69322,1,,117,2,1,89,13,199801
69322,1,,78,2,1,89,13,199801
69322,1,,104,2,1,89,13,199801
69322,1,,116,2,1,89,13,199801
69322,1,,98,2,1,89,13,199801
69322,1,,126,2,1,89,13,199801
69322,1,,122,2,1,89,13,199801
69322,1,,100,2,1,89,13,199801
69322,1,,84,2,1,89,13,199801
69322,1,,110,2,1,89,13,199801
69322,1,,105,2,1,89,13,199801
69322,1,,111,2,1,89,13,199801
69322,2,,121,2,1,89,13,199801
69322,2,,101,2,1,89,13,199801
69322,2,,109,2,1,89,13,199801
69322,2,,104,2,1,89,13,199801
69322,2,,110,2,1,89,13,199801
69322,2,,108,2,1,89,13,199801
69322,2,,98,2,1,89,13,199801
69322,2,,106,2,1,89,13,199801
69322,2,,106,2,1,89,13,199801
69322,2,,147,2,1,89,13,199801
69322,2,,98,2,1,89,13,199801
69322,1,,128,2,1,89,13,199801
69322,2,,100,2,1,89,13,199801
69322,2,,127,2,1,89,13,199801
69322,2,,130,2,1,89,13,199801
69322,2,,108,2,1,89,13,199801
69322,2,,125,2,1,89,13,199801
69322,2,,122,2,1,89,13,199801
69322,2,,134,2,1,89,13,199801
69322,2,,147,2,1,89,13,199801
69322,2,,104,2,1,89,13,199801
69322,2,,140,2,1,89,13,199801
69322,2,,104,2,1,89,13,199801
69322,2,,157,2,1,89,13,199801
69322,2,,130,2,1,89,13,199801
69322,2,,89,2,1,89,13,199801
69322,1,,129,2,1,89,13,199801
69322,1,,73,2,1,89,13,199801
69322,1,,120,2,1,89,13,199801
69322,1,,117,2,1,89,13,199801
69322,1,,129,2,1,89,13,199801
69322,2,,102,2,1,89,13,199801
69322,1,,113,2,1,89,13,199801
69322,1,,83,2,1,89,13,199801
69322,2,,87,2,1,89,13,199801
69322,1,,87,2,1,89,13,199801
69322,1,,145,3,1,89,13,199801
69322,1,,85,2,1,89,13,199801
69322,1,,138,3,1,89,13,199801
69322,1,,90,2,1,89,13,199801
69322,1,,113,2,1,89,13,199801
69322,1,,113,2,1,89,13,199801
69322,1,,93,2,1,89,13,199801
69322,1,,117,2,1,89,13,199801
69322,1,,131,2,1,89,13,199801
69322,1,,93,2,1,89,13,199801
69322,1,,103,2,1,89,13,199801
69322,1,,126,2,1,89,13,199801
69322,1,,120,2,1,89,13,199801
69322,1,,74,2,1,89,13,199801
69322,1,,122,3,1,89,13,199801
69322,1,,128,2,1,89,13,199801
69322,2,,88,2,1,89,13,199801
69322,2,,124,2,1,89,13,199801
69322,2,,143,2,1,89,13,199801
69322,2,,135,2,1,89,13,199801
69322,2,,103,2,1,89,13,199801
69322,2,,107,2,1,89,13,199801
69322,2,,97,2,1,89,13,199801
69322,2,,105,2,1,89,13,199801
69322,2,,101,2,1,89,13,199801
69322,2,,102,2,1,89,13,199801
69322,2,,151,4,1,89,13,199801
69322,1,,127,3,1,89,13,199801
69322,2,,90,2,1,89,13,199801
69322,1,,129,3,1,89,13,199801
69322,1,,132,4,1,89,13,199801
69322,1,,158,4,1,89,13,199801
69322,1,,148,4,1,89,13,199801
69322,2,,106,2,1,89,13,199801
69322,1,,157,4,1,89,13,199801
69322,1,,149,5,1,89,13,199801
69322,1,,123,2,1,89,13,199801
69322,1,,118,3,1,89,13,199801
69322,1,,162,5,1,89,13,199801
69322,1,,166,5,1,89,13,199801
69322,2,,106,2,1,88,14,199801
69322,2,,106,2,1,88,14,199801
69322,2,,105,2,1,88,14,199801
69322,2,,98,2,1,88,14,199801
69322,2,,105,2,1,88,14,199801
69322,2,,107,2,1,88,14,199801
69322,2,,110,2,1,88,14,199801
69322,2,,106,2,1,88,14,199801
69322,2,,104,2,1,88,14,199801
69322,2,,102,2,1,88,14,199801
69322,2,,103,2,1,88,14,199801
69322,1,,83,2,1,88,14,199801
69322,1,,81,2,1,88,14,199801
69322,1,,98,2,1,88,14,199801
69322,2,,105,2,1,88,14,199801
69322,1,,92,2,1,88,14,199801
69322,2,,105,2,1,88,14,199801
69322,1,,83,2,1,88,14,199801
69322,1,,83,2,1,88,14,199801
69322,1,,78,2,1,88,14,199801
69322,2,,103,2,1,88,14,199801
69322,1,,75,2,1,88,14,199801
69322,2,,109,2,1,88,14,199801
69322,1,,95,2,1,88,14,199801
69322,1,,88,2,1,88,14,199801
69322,1,,85,2,1,88,14,199801
69322,1,,91,2,1,88,14,199801
69322,2,,108,2,1,88,14,199801
69322,1,,118,2,1,88,14,199801
69322,2,,117,2,1,88,14,199801
69322,2,,105,2,1,88,14,199801
69322,2,,106,2,1,88,14,199801
69322,1,,86,2,1,88,14,199801
69322,2,,113,2,1,88,14,199801
69322,2,,101,2,1,88,14,199801
69322,2,,108,2,1,88,14,199801
69322,2,,102,2,1,88,14,199801
69322,2,,104,2,1,88,14,199801
69322,2,,106,2,1,88,14,199801
69322,2,,103,2,1,88,14,199801
69322,2,,103,2,1,88,14,199801
69322,2,,103,2,1,88,14,199801
69322,2,,108,2,1,88,14,199801
69322,2,,87,2,1,88,14,199801
69322,2,,109,2,1,88,14,199801
69322,2,,106,2,1,88,14,199801
69322,2,,99,2,1,88,14,199801
69322,2,,106,2,1,88,14,199801
69322,2,,101,2,1,88,14,199801
69322,2,,100,2,1,88,14,199801
69322,2,,104,2,1,88,14,199801
69322,2,,99,2,1,88,14,199801
69322,2,,113,2,1,88,14,199801
69322,2,,112,2,1,88,14,199801
69322,2,,111,2,1,88,14,199801
69322,2,,102,2,1,88,14,199801
69322,2,,105,2,1,88,14,199801
69322,2,,106,2,1,88,14,199801
69322,2,,106,2,1,88,14,199801
69322,1,,94,2,1,88,14,199801
69322,2,,108,2,1,88,14,199801
69322,2,,107,2,1,88,14,199801
69322,2,,104,2,1,88,14,199801
69322,2,,103,2,1,88,14,199801
69322,2,,103,2,1,88,14,199801
69322,2,,97,2,1,88,14,199801
69322,2,,77,1,1,88,14,199801
69322,2,,102,2,1,88,14,199801
69322,2,,150,2,1,88,14,199801
69322,2,,131,2,1,88,14,199801
69322,2,,142,2,1,88,14,199801
69322,2,,103,2,1,88,14,199801
69322,2,,106,2,1,88,14,199801
69322,2,,112,2,1,88,14,199801
69322,2,,107,1,1,88,14,199801
69322,2,,124,2,1,88,14,199801
69322,2,,103,2,1,88,14,199801
69322,2,,96,2,1,88,14,199801
69322,2,,98,2,1,88,14,199801
69322,2,,84,2,1,88,14,199801
69322,2,,83,2,1,88,14,199801
69322,2,,81,2,1,88,14,199801
69322,2,,79,2,1,88,14,199801
69322,2,,87,2,1,88,14,199801
69322,2,,83,2,1,88,14,199801
69322,2,,83,2,1,88,14,199801
69322,2,,104,2,1,88,14,199801
69322,2,,106,2,1,88,14,199801
69322,1,,161,4,1,88,14,199801
69322,2,,118,2,1,88,14,199801
69322,1,,80,2,1,88,14,199801
69322,1,,84,2,1,88,14,199801
69322,1,,148,3,1,88,14,199801
69322,1,,78,2,1,88,14,199801
69322,1,,163,4,1,88,14,199801
69322,1,,80,2,1,88,14,199801
69322,2,,110,2,1,88,14,199801
69322,2,,140,2,1,88,14,199801
69322,2,,108,2,1,88,14,199801
69322,2,,103,2,1,88,14,199801
69322,1,,127,3,1,88,14,199801
69322,2,,103,2,1,88,14,199801
69322,2,,103,2,1,88,14,199801
69322,2,,108,2,1,88,14,199801
69322,2,,114,2,1,88,14,199801
69322,2,,104,2,1,88,14,199801
69322,2,,95,2,1,88,14,199801
69322,2,,104,2,1,88,14,199801
69322,2,,105,2,1,88,14,199801
69322,2,,111,2,1,88,14,199801
69322,1,,113,2,1,88,14,199801
69322,2,,104,2,1,88,15,199801
69322,2,,86,2,1,88,15,199801
69322,2,,107,2,1,88,15,199801
69322,2,,106,2,1,88,15,199801
69322,2,,106,2,1,88,15,199801
69322,2,,91,2,1,88,15,199801
69322,2,,107,2,1,88,15,199801
69322,2,,101,2,1,88,15,199801
69322,2,,141,2,1,88,15,199801
69322,2,,102,2,1,88,15,199801
69322,1,,113,2,1,88,15,199801
69322,2,,126,2,1,88,15,199801
69322,1,,129,2,1,88,15,199801
69322,2,,139,2,1,88,15,199801
69322,1,,172,3,1,88,15,199801
69322,1,,170,2,1,88,15,199801
69322,2,,101,2,1,88,15,199801
69322,2,,130,2,1,88,15,199801
69322,2,,106,2,1,88,15,199801
69322,2,,110,2,1,88,15,199801
69322,2,,106,2,1,88,15,199801
69322,2,,116,2,1,88,15,199801
69322,2,,156,2,1,88,15,199801
69322,1,,81,2,1,88,15,199801
69322,2,,99,2,1,88,15,199801
69322,2,,101,2,1,88,15,199801
69322,2,,134,4,1,88,15,199801
69322,2,,131,2,1,88,15,199801
69322,2,,106,2,1,88,15,199801
69322,2,,107,2,1,88,15,199801
69322,1,,162,4,1,88,15,199801
69322,1,,159,5,1,88,15,199801
69322,1,,142,4,1,88,15,199801
69322,2,,91,2,1,88,15,199801
69322,2,,102,2,1,88,15,199801
69322,1,,100,2,1,88,15,199801
69322,2,,110,2,1,88,15,199801
69322,2,,108,2,1,88,15,199801
68560,1,117,,4,1,88,16,199801
68560,1,127,,4,1,88,16,199801
69322,1,,71,2,1,88,16,199801
69322,2,,95,2,1,88,16,199801
69322,2,,126,2,1,88,16,199801
69322,2,,111,2,1,88,16,199801
69322,2,,71,2,1,88,16,199801
69322,1,,82,2,1,88,16,199801
69322,2,,87,2,1,88,16,199801
69322,2,,121,2,1,88,16,199801
69322,1,,87,2,1,88,16,199801
69322,1,,117,2,1,88,16,199801
69322,1,,157,3,1,88,16,199801
69322,1,,69,2,1,88,16,199801
69322,2,,113,2,1,88,16,199801
69322,2,,139,2,1,88,16,199801
69322,2,,128,2,1,88,16,199801
69322,2,,124,2,1,88,16,199801
69322,2,,79,2,1,88,16,199801
69322,1,,69,2,1,88,16,199801
69322,1,,120,2,1,88,16,199801
69322,1,,109,2,1,88,16,199801
69322,1,,98,2,1,88,16,199801
69322,1,,125,2,1,88,16,199801
69322,1,,150,3,1,88,16,199801
69322,1,,81,2,1,88,16,199801
69322,1,,66,2,1,88,16,199801
69322,2,,77,2,1,88,16,199801
69322,2,,82,2,1,88,16,199801
69322,2,,105,2,1,88,16,199801
69322,2,,106,2,1,88,16,199801
69322,2,,77,2,1,88,16,199801
69322,1,,149,4,1,88,16,199801
69322,2,,73,2,1,88,16,199801
69322,2,,72,2,1,88,16,199801
69322,2,,83,2,1,88,16,199801
69322,2,,82,2,1,88,16,199801
69322,2,,78,2,1,88,16,199801
69322,2,,67,2,1,88,16,199801
69322,2,,77,2,1,88,16,199801
69322,2,,65,2,1,88,16,199801
69322,2,,136,1,1,88,16,199801
69322,2,,102,2,1,88,16,199801
69322,1,,72,2,1,88,16,199801
69322,1,,73,2,1,88,16,199801
69322,2,,71,2,1,88,16,199801
69322,2,,100,2,1,88,16,199801
69322,2,,107,2,1,88,16,199801
69322,2,,102,2,1,88,16,199801
69322,2,,98,2,1,88,16,199801
69322,2,,121,3,1,88,16,199801
69322,2,,127,2,1,88,16,199801
69322,2,,106,2,1,88,16,199801
69322,2,,111,2,1,88,16,199801
69322,2,,108,2,1,88,16,199801
69322,2,,125,2,1,88,16,199801
69322,1,,117,2,1,88,16,199801
69322,2,,99,2,1,88,16,199801
69322,2,,139,1,1,88,16,199801
69322,1,,68,2,1,88,16,199801
69322,2,,150,2,1,88,16,199801
69322,1,,65,2,1,88,16,199801
69322,2,,105,2,1,88,16,199801
69322,1,,152,4,1,88,16,199801
69322,1,,173,4,1,88,16,199801
69322,1,,122,2,1,88,16,199801
69322,1,,103,2,1,88,16,199801
69322,1,,102,3,1,88,16,199801
69322,1,,168,4,1,88,16,199801
69322,2,,121,2,1,88,16,199801
69322,2,,111,2,1,88,16,199801
69322,1,,104,2,1,88,16,199801
69322,1,,111,2,1,88,16,199801
69322,1,,133,2,1,88,16,199801
69322,1,,66,2,1,88,16,199801
69322,1,,77,2,1,88,16,199801
69322,1,,80,2,1,88,16,199801
69322,1,,66,2,1,88,16,199801
69322,1,,118,2,1,88,16,199801
69322,1,,118,2,1,88,16,199801
69322,1,,120,2,1,88,16,199801
69322,2,,147,1,1,88,16,199801
69322,2,,105,2,1,88,16,199801
69322,2,,103,2,1,88,16,199801
69322,2,,107,2,1,88,16,199801
69322,2,,132,2,1,88,16,199801
69322,2,,99,2,1,88,16,199801
69322,2,,101,2,1,88,16,199801
69322,2,,127,2,1,88,16,199801
69322,2,,103,2,1,88,16,199801
69322,2,,142,2,1,88,16,199801
69322,2,,87,2,1,88,16,199801
69322,2,,105,2,1,88,16,199801
69322,1,,75,2,1,88,16,199801
69322,2,,113,1,1,88,16,199801
69322,1,,76,2,1,88,16,199801
68580,1,96,,4,1,89,19,199801
69322,1,,152,4,1,89,19,199801
69322,1,,156,5,1,89,19,199801
69322,2,,135,2,1,89,19,199801
69322,1,,126,2,1,89,19,199801
68560,1,107,,2,1,89,20,199801
68560,1,110,,2,1,89,20,199801
68560,1,112,,2,1,89,20,199801
68560,1,112,,2,1,89,20,199801
68560,1,112,,2,1,89,20,199801
68560,1,112,,2,1,89,20,199801
68560,1,114,,2,1,89,20,199801
68560,1,114,,2,1,89,20,199801
68560,1,114,,2,1,89,20,199801
68560,1,115,,2,1,89,20,199801
68560,1,116,,2,1,89,20,199801
68560,2,116,,2,1,89,20,199801
68560,1,117,,2,1,89,20,199801
68560,1,118,,2,1,89,20,199801
68560,1,118,,2,1,89,20,199801
68560,1,120,,2,1,89,20,199801
68560,1,120,,2,1,89,20,199801
68560,1,121,,2,1,89,20,199801
68560,1,123,,2,1,89,20,199801
68560,1,123,,2,1,89,20,199801
68560,1,126,,2,1,89,20,199801
68560,1,128,,2,1,89,20,199801
68560,1,128,,2,1,89,20,199801
68560,1,128,,2,1,89,20,199801
68560,1,131,,2,1,89,20,199801
68560,1,132,,2,1,89,20,199801
68560,1,132,,2,1,89,20,199801
68560,1,132,,2,1,89,20,199801
68560,1,134,,2,1,89,20,199801
68560,1,136,,2,1,89,20,199801
68560,1,139,,2,1,89,20,199801
68580,1,73,,4,1,89,20,199801
69322,1,,120,2,1,89,20,199801
69322,2,,145,2,1,89,20,199801
69322,2,,105,2,1,89,20,199801
69322,2,,152,2,1,89,20,199801
69322,2,,139,2,1,89,20,199801
69322,2,,105,2,1,89,20,199801
69322,1,,121,2,1,89,20,199801
69322,1,,117,2,1,89,20,199801
69322,1,,128,2,1,89,20,199801
69322,1,,113,2,1,89,20,199801
69322,1,,125,2,1,89,20,199801
69322,1,,121,2,1,89,20,199801
69322,1,,135,2,1,89,20,199801
69322,1,,114,2,1,89,20,199801
69322,2,,105,2,1,89,20,199801
69322,1,,123,2,1,89,20,199801
69322,1,,128,2,1,89,20,199801
69322,2,,108,2,1,89,20,199801
69322,1,,131,2,1,89,20,199801
69322,1,,133,2,1,89,20,199801
69322,1,,123,2,1,89,20,199801
69322,1,,117,2,1,89,20,199801
69322,1,,140,2,1,89,20,199801
69322,1,,114,2,1,89,20,199801
69322,1,,121,2,1,89,20,199801
69322,1,,129,2,1,89,20,199801
69322,1,,115,2,1,89,20,199801
69322,1,,103,2,1,89,20,199801
69322,1,,122,2,1,89,20,199801
69322,1,,131,2,1,89,20,199801
69322,1,,115,2,1,89,20,199801
69322,1,,114,2,1,89,20,199801
69322,1,,122,2,1,89,20,199801
69322,1,,132,2,1,89,20,199801
69322,1,,125,2,1,89,20,199801
69322,2,,113,2,1,89,20,199801
69322,1,,123,2,1,89,20,199801
69322,2,,142,2,1,89,20,199801
69322,1,,115,2,1,89,20,199801
69322,1,,131,2,1,89,20,199801
69322,1,,142,2,1,89,20,199801
69322,1,,110,2,1,89,20,199801
69322,1,,111,2,1,89,20,199801
69322,1,,114,2,1,89,20,199801
69322,1,,120,2,1,89,20,199801
69322,1,,109,2,1,89,20,199801
69322,1,,118,2,1,89,20,199801
69322,1,,120,2,1,89,20,199801
69322,1,,115,2,1,89,20,199801
69322,1,,119,2,1,89,20,199801
69322,1,,114,2,1,89,20,199801
69322,1,,122,2,1,89,20,199801
69322,1,,117,2,1,89,20,199801
69322,1,,116,2,1,89,20,199801
69322,1,,123,2,1,89,20,199801
69322,1,,118,2,1,89,20,199801
69322,1,,121,2,1,89,20,199801
69322,1,,114,2,1,89,20,199801
69322,1,,114,2,1,89,20,199801
69322,1,,120,2,1,89,20,199801
69322,1,,113,2,1,89,20,199801
69322,1,,122,2,1,89,20,199801
69322,1,,128,2,1,89,20,199801
69322,1,,123,2,1,89,20,199801
69322,1,,118,2,1,89,20,199801
69322,1,,106,2,1,89,20,199801
69322,1,,123,2,1,89,20,199801
69322,1,,116,2,1,89,20,199801
69322,1,,105,2,1,89,20,199801
69322,1,,124,2,1,89,20,199801
69322,1,,118,2,1,89,20,199801
69322,1,,134,2,1,89,20,199801
69322,1,,112,2,1,89,20,199801
69322,1,,107,2,1,89,20,199801
69322,1,,134,2,1,89,20,199801
69322,1,,123,2,1,89,20,199801
69322,1,,128,2,1,89,20,199801
69322,1,,107,2,1,89,20,199801
68580,1,84,,4,1,88,21,199801
69322,1,,163,5,1,88,21,199801
69322,2,,132,1,1,88,21,199801
69322,2,,133,2,1,88,21,199801
69322,2,,137,2,1,88,21,199801
69322,2,,147,2,1,88,21,199801
69322,1,,75,2,1,88,21,199801
69322,2,,136,2,1,88,21,199801
69322,1,,133,3,1,88,21,199801
69322,1,,152,5,1,88,21,199801
69322,1,,129,2,1,88,21,199801
68560,1,59,,2,1,89,21,199801
68560,1,77,,2,1,89,21,199801
68560,2,89,,4,1,89,21,199801
68560,1,90,,2,1,89,21,199801
68560,2,94,,4,1,89,21,199801
68560,2,97,,3,1,89,21,199801
68560,1,105,,2,1,89,21,199801
68560,1,108,,2,1,89,21,199801
68560,1,116,,2,1,89,21,199801
68560,1,123,,2,1,89,21,199801
68560,1,125,,4,1,89,21,199801
68560,1,126,,2,1,89,21,199801
68560,1,128,,5,1,89,21,199801
68560,1,129,,5,1,89,21,199801
68560,1,153,,4,1,89,21,199801
68580,1,101,,5,1,89,21,199801
68580,1,85,,4,1,89,21,199801
68580,1,76,,5,1,89,21,199801
68580,1,77,,5,1,89,21,199801
68580,1,68,,4,1,89,21,199801
68580,1,80,,4,1,89,21,199801
68580,1,71,,3,1,89,21,199801
68580,1,132,,2,1,89,21,199801
68580,1,71,,3,1,89,21,199801
69322,2,,135,2,1,89,21,199801
69322,1,,133,2,1,89,21,199801
69322,1,,126,2,1,89,21,199801
69322,2,,134,2,1,89,21,199801
69322,2,,112,2,1,89,21,199801
69322,2,,107,2,1,89,21,199801
69322,1,,110,2,1,89,21,199801
69322,1,,126,2,1,89,21,199801
69322,2,,149,2,1,89,21,199801
69322,1,,119,2,1,89,21,199801
69322,2,,108,2,1,89,21,199801
69322,1,,132,2,1,89,21,199801
69322,1,,109,2,1,89,21,199801
69322,1,,88,2,1,89,21,199801
69322,2,,104,2,1,89,21,199801
69322,2,,137,2,1,89,21,199801
69322,1,,118,2,1,89,21,199801
69322,1,,125,2,1,89,21,199801
69322,1,,106,2,1,89,21,199801
69322,1,,97,2,1,89,21,199801
69322,1,,100,2,1,89,21,199801
69322,1,,125,2,1,89,21,199801
69322,1,,111,2,1,89,21,199801
69322,1,,117,2,1,89,21,199801
69322,1,,121,2,1,89,21,199801
69322,2,,103,2,1,89,21,199801
68560,1,116,,2,1,88,22,199801
68560,1,126,,5,1,88,22,199801
68580,1,85,,4,1,88,22,199801
69322,2,,107,2,1,88,22,199801
69322,2,,138,2,1,88,22,199801
69322,2,,148,1,1,88,22,199801
69322,2,,138,2,1,88,22,199801
69322,2,,117,2,1,88,22,199801
69322,2,,134,2,1,88,22,199801
69322,1,,127,2,1,88,22,199801
69322,1,,122,2,1,88,22,199801
69322,1,,140,3,1,88,22,199801
69322,1,,141,3,1,88,22,199801
69322,1,,110,2,1,88,22,199801
69322,1,,146,2,1,88,22,199801
69322,1,,152,3,1,88,22,199801
69322,2,,131,2,1,88,22,199801
69322,2,,139,2,1,88,22,199801
69322,1,,147,3,1,88,22,199801
69322,2,,136,2,1,88,22,199801
69322,1,,167,3,1,88,22,199801
69322,1,,114,2,1,88,22,199801
69322,1,,143,3,1,88,22,199801
69322,1,,126,2,1,88,22,199801
69322,1,,120,3,1,88,22,199801
69322,2,,100,2,1,88,22,199801
69322,2,,124,2,1,88,22,199801
69322,2,,121,2,1,88,22,199801
69322,2,,131,2,1,88,22,199801
69322,2,,144,2,1,88,22,199801
69322,2,,151,1,1,88,22,199801
69322,1,,162,3,1,88,22,199801
69322,2,,157,1,1,88,22,199801
69322,2,,122,2,1,88,22,199801
69322,2,,103,2,1,88,22,199801
69322,2,,141,2,1,88,22,199801
69322,2,,136,2,1,88,22,199801
69322,2,,148,2,1,88,22,199801
69322,2,,126,2,1,88,22,199801
69322,2,,128,2,1,88,22,199801
69322,2,,138,2,1,88,22,199801
69322,1,,128,3,1,88,22,199801
69322,2,,151,1,1,88,22,199801
69322,2,,138,2,1,88,22,199801
68560,1,92,,2,1,89,22,199801
68560,1,95,,3,1,89,22,199801
68560,1,97,,3,1,89,22,199801
68560,2,100,,3,1,89,22,199801
68560,2,101,,3,1,89,22,199801
68560,1,102,,2,1,89,22,199801
68560,2,103,,3,1,89,22,199801
68560,1,106,,3,1,89,22,199801
68560,1,107,,3,1,89,22,199801
68560,1,108,,3,1,89,22,199801
68560,1,109,,3,1,89,22,199801
68560,1,114,,3,1,89,22,199801
68560,1,114,,2,1,89,22,199801
68560,1,114,,3,1,89,22,199801
68560,1,118,,3,1,89,22,199801
