CRAB_ID,HAULJOIN,CRUISE,VESSEL,HAUL,STATION,SPECIES_KFRC,SPECIES_CODE,SEX,LENGTH,WIDTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,WEIGHT,DISEASE_CODE,DISEASE_DORSAL,DISEASE_VENTRAL,DISEASE_LEGS,SAMPLING_FACTOR,CHELA_HEIGHT,MERUS_LENGTH,COMMENTS,GIS_STATION
3903811,-23927,202401,162,225,61-07,,68560,2,,61.8,2,0,0,0,,,,,,1,,,,61-07
3903812,-23927,202401,162,225,61-07,,68580,1,,54.8,2,,,,,,,,,1,,,,61-07
3903813,-23927,202401,162,225,61-07,,68580,2,,49.8,2,0,0,0,,,,,,1,,,,61-07
3903815,-23927,202401,162,225,61-07,,68590,1,,49.3,2,,,,,,,,,1,,,,61-07
3903816,-23927,202401,162,225,61-07,,68590,1,,64.6,2,,,,,,,,,1,,,,61-07
3903817,-23927,202401,162,225,61-07,,68590,1,,59.5,2,,,,,,,,,1,,,,61-07
3903818,-23931,202401,162,226,61-09,,68560,1,,44.8,2,,,,,2,,,,1,,,,61-09
3903819,-23931,202401,162,226,61-09,,68560,1,,41.3,1,,,,,,,,,1,,,,61-09
3903820,-23923,202401,162,221,61-17,,68560,1,,57.7,2,,,,,,,,,1,,,,61-17
3903822,-23923,202401,162,221,61-17,,68560,2,,66.4,2,4,1,5,,,,,,1,,,,61-17
3903823,-23923,202401,162,221,61-17,,68560,2,,45.1,2,0,0,0,,,,,,1,,,,61-17
3903824,-23923,202401,162,221,61-17,,68560,2,,54.2,2,0,0,0,,,,,,1,,,,61-17
3903825,-23923,202401,162,221,61-17,,68580,2,,56.7,2,4,1,4,,,,,,1,,,,61-17
3903826,-23924,202401,162,222,61-22,,68560,1,,60.7,2,,,,,,,,,1,,,,61-22
3903827,-23924,202401,162,222,61-22,,68560,1,,49.1,2,,,,,,,,,1,,,,61-22
3903829,-23924,202401,162,222,61-22,,68560,1,,53.5,2,,,,,,,,,1,,,,61-22
3903830,-23924,202401,162,222,61-22,,68560,1,,55.8,2,,,,,,,,,1,,,,61-22
3903831,-23924,202401,162,222,61-22,,68560,1,,44.5,2,,,,,,,,,1,,,,61-22
3903832,-23924,202401,162,222,61-22,,68560,1,,64.9,2,,,,,,,,,1,,,,61-22
3903833,-23924,202401,162,222,61-22,,68560,1,,45.3,2,,,,,,,,,1,,,,61-22
3903834,-23924,202401,162,222,61-22,,68560,1,,60.6,2,,,,,,,,,1,,,,61-22
3903836,-23924,202401,162,222,61-22,,68560,2,,66.7,2,0,0,0,,,,,,1,,,,61-22
3903837,-23924,202401,162,222,61-22,,68560,2,,55.8,2,0,0,0,,,,,,1,,,,61-22
3903838,-23924,202401,162,222,61-22,,68560,2,,60,2,0,0,0,,,,,,1,,,,61-22
3903839,-23924,202401,162,222,61-22,,68560,2,,62.7,2,0,0,0,,,,,,1,,,,61-22
3903840,-23924,202401,162,222,61-22,,68560,2,,58.3,2,0,0,0,,,,,,1,,,,61-22
3903841,-23924,202401,162,222,61-22,,68560,2,,59.3,2,0,0,0,,,,,,1,,,,61-22
3903842,-23924,202401,162,222,61-22,,68560,2,,56.7,2,0,0,0,,,,,,1,,,,61-22
3903844,-23924,202401,162,222,61-22,,68560,2,,45.9,2,0,0,0,,,,,,1,,,,61-22
3903845,-23924,202401,162,222,61-22,,68560,2,,48.1,2,0,0,0,,,,,,1,,,,61-22
3903846,-23924,202401,162,222,61-22,,68560,2,,53.7,2,0,0,0,,,,,,1,,,,61-22
3903847,-23924,202401,162,222,61-22,,68560,2,,62.7,2,0,0,0,,,,,,1,,,,61-22
3903848,-23924,202401,162,222,61-22,,68560,2,,65,2,0,0,0,,,,,,1,,,,61-22
3903849,-23925,202401,162,223,61-06,,68560,2,,44,2,0,0,0,,,,,,1,,,,61-06
3903851,-23927,202401,162,225,61-07,,68590,2,,55.8,2,0,0,0,,,,,,1,,,,61-07
3903852,-23927,202401,162,225,61-07,,68590,2,,67.6,2,0,0,0,,,,,,1,,,,61-07
3903853,-23927,202401,162,225,61-07,,68590,2,,52,2,0,0,0,,,,,,1,,,,61-07
3903854,-23962,202401,162,241,J-01,,68560,1,,85.6,2,,,,,,,,,1,,,,J-01
3903855,-23962,202401,162,241,J-01,,68560,1,,55.2,2,,,,,,,,,1,,,,J-01
3903856,-23962,202401,162,241,J-01,,68560,1,,77.5,2,,,,,,,,,1,,,,J-01
3903857,-23962,202401,162,241,J-01,,68560,1,,38,2,,,,,,,,,1,,,,J-01
3903859,-23962,202401,162,241,J-01,,68560,1,,84.2,2,,,,,,,,,1,,,,J-01
3903860,-23962,202401,162,241,J-01,,68560,1,,95.9,2,,,,,,,,,1,,,,J-01
3903861,-23962,202401,162,241,J-01,,68560,1,,72.7,2,,,,,,,,,1,,,,J-01
3903862,-23962,202401,162,241,J-01,,68560,1,,91.7,2,,,,,,,,,1,,,,J-01
3903863,-23962,202401,162,241,J-01,,68560,1,,78.9,2,,,,,,,,,1,,,,J-01
3903864,-23962,202401,162,241,J-01,,68560,2,,81.4,2,0,0,0,,,,,,1,,,,J-01
3903865,-23962,202401,162,241,J-01,,68590,1,,54.5,2,,,,,,,,,1,,,,J-01
3903867,-23962,202401,162,241,J-01,,68590,1,,71.5,2,,,,,,,,,1,,,,J-01
3903868,-23962,202401,162,241,J-01,,68590,1,,77.2,2,,,,,,,,,1,,,,J-01
3903869,-23962,202401,162,241,J-01,,68590,1,,38.3,2,,,,,,,,,1,,,,J-01
3903870,-23962,202401,162,241,J-01,,68590,1,,64.3,2,,,,,,,,,1,,,,J-01
3903871,-23947,202401,162,234,M-28,,68560,1,,84.9,3,,,,,,,,,1,,,,M-28
3903872,-23947,202401,162,234,M-28,,68560,1,,47.8,2,,,,,,,,,1,,,,M-28
3903873,-23947,202401,162,234,M-28,,68560,1,,48,2,,,,,,,,,1,,,,M-28
3903874,-23947,202401,162,234,M-28,,68560,1,,68.3,2,,,,,,,,,1,,,,M-28
3903875,-23947,202401,162,234,M-28,,68560,1,,47,2,,,,,,,,,1,,,,M-28
3903876,-23947,202401,162,234,M-28,,68560,1,,53.1,2,,,,,,,,,1,,,,M-28
3903877,-23947,202401,162,234,M-28,,68560,1,,49.8,2,,,,,,,,,1,,,,M-28
3903878,-23947,202401,162,234,M-28,,68560,1,,49,2,,,,,,,,,1,,,,M-28
3903879,-23947,202401,162,234,M-28,,68560,1,,37.9,2,,,,,,,,,1,,,,M-28
3903880,-23947,202401,162,234,M-28,,68560,1,,63.2,2,,,,,,,,,1,,,,M-28
3903881,-23947,202401,162,234,M-28,,68560,1,,51.6,2,,,,,,,,,1,,,,M-28
3903882,-23947,202401,162,234,M-28,,68560,1,,91.9,2,,,,,,,,,1,,,,M-28
3903883,-23947,202401,162,234,M-28,,68560,1,,44.4,2,,,,,,,,,1,,,,M-28
3903884,-23947,202401,162,234,M-28,,68560,1,,59.2,2,,,,,,,,,1,,,,M-28
3903885,-23947,202401,162,234,M-28,,68560,1,,61.6,2,,,,,,,,,1,,,,M-28
3903886,-23947,202401,162,234,M-28,,68560,1,,50.5,2,,,,,,,,,1,,,,M-28
3903887,-23947,202401,162,234,M-28,,68560,1,,72.1,2,,,,,,,,,1,,,,M-28
3903888,-23920,202401,162,218,61-03,,68560,1,,57.1,2,,,,,,,,,1,,,,61-03
3903889,-23920,202401,162,218,61-03,,68560,1,,96,2,,,,,,,,,1,,,,61-03
3903890,-23920,202401,162,218,61-03,,68560,1,,54.1,2,,,,,,,,,1,,,,61-03
3903891,-23920,202401,162,218,61-03,,68560,1,,57.9,2,,,,,,,,,1,,,,61-03
3903892,-23920,202401,162,218,61-03,,68560,1,,33.6,2,,,,,,,,,1,,,,61-03
3903893,-23920,202401,162,218,61-03,,68560,1,,49.3,2,,,,,,,,,1,,,,61-03
3903894,-23920,202401,162,218,61-03,,68560,1,,64.7,2,,,,,,,,,1,,,,61-03
3903895,-23920,202401,162,218,61-03,,68560,1,,62.1,2,,,,,,,,,1,,,,61-03
3903896,-23920,202401,162,218,61-03,,68560,1,,93.5,2,,,,,,,,,1,,,,61-03
3903897,-23920,202401,162,218,61-03,,68560,1,,70.1,2,,,,,,,,,1,,,,61-03
3903899,-23920,202401,162,218,61-03,,68560,2,,85.3,2,4,1,4,,,,,,1,,,,61-03
3903900,-23920,202401,162,218,61-03,,68560,2,,85.6,2,4,1,5,,,,,,1,,,,61-03
3903901,-23920,202401,162,218,61-03,,68560,2,,87.6,2,4,1,5,,,,,,1,,,,61-03
3903902,-23920,202401,162,218,61-03,,68560,2,,45.3,2,0,0,0,,2,,,,1,,,,61-03
3903903,-23920,202401,162,218,61-03,,68560,2,,55.2,2,0,0,0,,2,,,,1,,,,61-03
3903904,-23920,202401,162,218,61-03,,68560,2,,52.7,1,0,0,0,,,,,,1,,,,61-03
3903906,-23920,202401,162,218,61-03,,68560,2,,44.2,2,0,0,0,,,,,,1,,,,61-03
3903907,-23920,202401,162,218,61-03,,68560,2,,44.5,2,0,0,0,,,,,,1,,,,61-03
3903908,-23920,202401,162,218,61-03,,68560,2,,59.1,2,0,0,0,,,,,,1,,,,61-03
3903909,-23920,202401,162,218,61-03,,68560,2,,43.8,2,0,0,0,,,,,,1,,,,61-03
3903910,-23920,202401,162,218,61-03,,68560,2,,60,2,0,0,0,,,,,,1,,,,61-03
3903911,-23920,202401,162,218,61-03,,68560,2,,57.2,2,0,0,0,,,,,,1,,,,61-03
3903912,-23920,202401,162,218,61-03,,68560,2,,41.8,2,0,0,0,,,,,,1,,,,61-03
3903914,-23920,202401,162,218,61-03,,68560,2,,47,2,0,0,0,,,,,,1,,,,61-03
3903915,-23920,202401,162,218,61-03,,68560,2,,56.3,2,0,0,0,,,,,,1,,,,61-03
3903916,-23920,202401,162,218,61-03,,68560,2,,52.9,2,0,0,0,,,,,,1,,,,61-03
3903917,-23920,202401,162,218,61-03,,68560,2,,48.5,2,0,0,0,,,,,,1,,,,61-03
3903918,-23920,202401,162,218,61-03,,68560,2,,29.6,2,0,0,0,,,,,,1,,,,61-03
3903919,-23920,202401,162,218,61-03,,68560,2,,41.8,2,0,0,0,,,,,,1,,,,61-03
3903921,-23920,202401,162,218,61-03,,68560,2,,41.9,2,0,0,0,,,,,,1,,,,61-03
3903922,-23920,202401,162,218,61-03,,68590,2,,51.5,2,0,0,0,,,,,,1,,,,61-03
3903923,-23921,202401,162,219,61-20,,68560,1,,40.8,2,,,,,,,,,1,,,,61-20
3903924,-23921,202401,162,219,61-20,,68560,1,,48,2,,,,,2,,,,1,,,,61-20
3903925,-23921,202401,162,219,61-20,,68560,2,,42.2,2,0,0,0,,,,,,1,,,,61-20
3903926,-23921,202401,162,219,61-20,,68590,2,,58.2,2,0,0,0,,,,,,1,,,,61-20
3903927,-23922,202401,162,220,61-04,,68560,1,,45.6,2,,,,,,,,,1,,,,61-04
3903929,-23922,202401,162,220,61-04,,68560,1,,65.9,2,,,,,,,,,1,,,,61-04
3903930,-23922,202401,162,220,61-04,,68560,2,,57.1,2,0,0,0,,,,,,1,,,,61-04
3903931,-23922,202401,162,220,61-04,,68560,2,,44.4,2,0,0,0,,,,,,1,,,,61-04
3903932,-23922,202401,162,220,61-04,,68560,2,,44.6,2,0,0,0,,,,,,1,,,,61-04
3903933,-23922,202401,162,220,61-04,,68560,2,,56.4,2,0,0,0,,,,,,1,,,,61-04
3903934,-23922,202401,162,220,61-04,,68580,2,,45.7,2,0,0,0,,,,,,1,,,,61-04
3903936,-23922,202401,162,220,61-04,,68590,1,,45.7,2,,,,,,,,,1,,,,61-04
3903937,-23923,202401,162,221,61-17,,68560,1,,40.9,2,,,,,,,,,1,,,,61-17
3903938,-23923,202401,162,221,61-17,,68560,1,,42.6,2,,,,,,,,,1,,,,61-17
3903939,-23937,202401,162,232,61-13,,68560,1,,77.5,2,,,,,,,,,1,,,,61-13
3903940,-23937,202401,162,232,61-13,,68560,1,,57.8,2,,,,,,,,,1,,,,61-13
3903941,-23937,202401,162,232,61-13,,68560,1,,59.3,2,,,,,,,,,1,,,,61-13
3903943,-23937,202401,162,232,61-13,,68560,1,,52.7,2,,,,,,,,,1,,,,61-13
3903944,-23937,202401,162,232,61-13,,68560,1,,39.2,2,,,,,,,,,1,,,,61-13
3903945,-23937,202401,162,232,61-13,,68560,2,,45.9,2,0,0,0,,,,,,1,,,,61-13
3903946,-23937,202401,162,232,61-13,,68560,2,,40.1,2,0,0,0,,,,,,1,,,,61-13
3903947,-23937,202401,162,232,61-13,,68560,2,,43.7,2,0,0,0,,,,,,1,,,,61-13
3903948,-23937,202401,162,232,61-13,,68560,2,,44.6,2,0,0,0,,,,,,1,,,,61-13
3903950,-23937,202401,162,232,61-13,,68590,1,,71.8,2,,,,,,,,,1,,,,61-13
3903951,-23946,202401,162,233,N-28,,68560,1,,41.8,1,,,,,,,,,1,,,,N-28
3903952,-23946,202401,162,233,N-28,,68560,1,,51.2,1,,,,,,,,,1,,,,N-28
3903953,-23946,202401,162,233,N-28,,68560,1,,47.2,1,,,,,,,,,1,,,,N-28
3903954,-23946,202401,162,233,N-28,,68560,1,,29.4,2,,,,,,,,,1,,,,N-28
3903955,-23946,202401,162,233,N-28,,68560,1,,41.7,2,,,,,,,,,1,,,,N-28
3903956,-23934,202401,162,229,61-15,,68560,1,,44.4,2,,,,,,,,,1,,,,61-15
3903958,-23934,202401,162,229,61-15,,68560,1,,63.3,2,,,,,,,,,1,,,,61-15
3903959,-23934,202401,162,229,61-15,,68560,1,,63.7,2,,,,,,,,,1,,,,61-15
3903960,-23934,202401,162,229,61-15,,68560,1,,43.3,2,,,,,,,,,1,,,,61-15
3903961,-23934,202401,162,229,61-15,,68560,1,,66,2,,,,,,,,,1,,,,61-15
3903962,-23934,202401,162,229,61-15,,68560,1,,46.8,2,,,,,,,,,1,,,,61-15
3903963,-23934,202401,162,229,61-15,,68560,1,,45.4,2,,,,,,,,,1,,,,61-15
3903965,-23934,202401,162,229,61-15,,68560,1,,51.3,2,,,,,,,,,1,,,,61-15
3903966,-23934,202401,162,229,61-15,,68560,1,,62.9,2,,,,,,,,,1,,,,61-15
3903967,-23934,202401,162,229,61-15,,68560,1,,48.5,2,,,,,,,,,1,,,,61-15
3903968,-23934,202401,162,229,61-15,,68560,1,,64.3,2,,,,,,,,,1,,,,61-15
3903969,-23934,202401,162,229,61-15,,68560,1,,40.6,2,,,,,,,,,1,,,,61-15
3903970,-23934,202401,162,229,61-15,,68560,1,,61.6,2,,,,,,,,,1,,,,61-15
3903972,-23934,202401,162,229,61-15,,68560,1,,43.5,2,,,,,,,,,1,,,,61-15
3903973,-23977,202401,162,249,G-21,,68560,1,,109.9,2,,,,,,,,,1,,,,G-21
3903974,-23977,202401,162,249,G-21,,68560,1,,104.9,2,,,,,,,,,1,,,,G-21
3903975,-23977,202401,162,249,G-21,,68560,1,,99.6,2,,,,,,,,,1,,,,G-21
3903976,-23977,202401,162,249,G-21,,68560,1,,120.8,2,,,,,,,,,1,,,,G-21
3903977,-23977,202401,162,249,G-21,,68560,1,,110.2,2,,,,,,,,,1,,,,G-21
3903979,-23977,202401,162,249,G-21,,68560,1,,92.7,2,,,,,,,,,1,,,,G-21
3903980,-23977,202401,162,249,G-21,,68560,1,,106.9,2,,,,,,,,,1,,,,G-21
3903981,-23977,202401,162,249,G-21,,68560,1,,102.3,2,,,,,,,,,1,,,,G-21
3903982,-23977,202401,162,249,G-21,,68560,1,,127.2,2,,,,,,,,,1,,,,G-21
3903983,-23977,202401,162,249,G-21,,68560,1,,109,2,,,,,,,,,1,,,,G-21
3903984,-23977,202401,162,249,G-21,,68560,1,,101.2,2,,,,,,,,,1,,,,G-21
3903985,-23977,202401,162,249,G-21,,68560,1,,106.1,2,,,,,,,,,1,,,,G-21
3903986,-23977,202401,162,249,G-21,,68560,1,,101.6,2,,,,,,,,,1,,,,G-21
3903987,-23955,202401,162,238,K-21,,68580,1,,41.7,2,,,,,,,,,12.0649,,,,K-21
3903988,-23955,202401,162,238,K-21,,68580,1,,57.6,2,,,,,,,,,12.0649,,,,K-21
3903989,-23955,202401,162,238,K-21,,68580,1,,46.2,2,,,,,,,,,12.0649,,,,K-21
3903990,-23955,202401,162,238,K-21,,68580,1,,36.3,2,,,,,,,,,12.0649,,,,K-21
3903991,-23955,202401,162,238,K-21,,68580,1,,48.3,2,,,,,,,,,12.0649,,,,K-21
3903992,-23955,202401,162,238,K-21,,68580,1,,41,2,,,,,,,,,12.0649,,,,K-21
3903993,-23955,202401,162,238,K-21,,68580,1,,51.7,2,,,,,,,,,12.0649,,,,K-21
3903994,-23955,202401,162,238,K-21,,68580,1,,68.3,2,,,,,,,,,12.0649,,,,K-21
3903995,-23955,202401,162,238,K-21,,68580,1,,47.2,2,,,,,,,,,12.0649,,,,K-21
3903996,-23955,202401,162,238,K-21,,68580,1,,65.3,2,,,,,,,,,12.0649,,,,K-21
3903997,-23955,202401,162,238,K-21,,68580,1,,44,2,,,,,,,,,12.0649,,,,K-21
3903998,-23955,202401,162,238,K-21,,68580,1,,58.6,2,,,,,,,,,12.0649,,,,K-21
3903999,-23955,202401,162,238,K-21,,68580,1,,48.5,2,,,,,,,,,12.0649,,,,K-21
3904000,-23955,202401,162,238,K-21,,68580,1,,42.7,2,,,,,,,,,12.0649,,,,K-21
3904001,-23955,202401,162,238,K-21,,68580,1,,49.9,2,,,,,,,,,12.0649,,,,K-21
3904002,-23955,202401,162,238,K-21,,68580,1,,61.6,2,,,,,,,,,12.0649,,,,K-21
3904003,-23955,202401,162,238,K-21,,68580,1,,41.5,2,,,,,,,,,12.0649,,,,K-21
3904004,-23955,202401,162,238,K-21,,68580,1,,46.1,2,,,,,,,,,12.0649,,,,K-21
3904005,-23955,202401,162,238,K-21,,68580,1,,35.4,2,,,,,,,,,12.0649,,,,K-21
3904006,-23955,202401,162,238,K-21,,68580,1,,58.8,2,,,,,,,,,12.0649,,,,K-21
3904007,-23955,202401,162,238,K-21,,68580,1,,53.5,2,,,,,,,,,12.0649,,,,K-21
3904008,-23955,202401,162,238,K-21,,68580,1,,40.8,2,,,,,,,,,12.0649,,,,K-21
3904009,-23955,202401,162,238,K-21,,68580,1,,37,2,,,,,,,,,12.0649,,,,K-21
3904010,-23955,202401,162,238,K-21,,68580,1,,60.5,2,,,,,,,,,12.0649,,,,K-21
3904011,-23955,202401,162,238,K-21,,68580,1,,42,2,,,,,,,,,12.0649,,,,K-21
3904012,-23955,202401,162,238,K-21,,68580,1,,49.2,2,,,,,,,,,12.0649,,,,K-21
3904013,-23955,202401,162,238,K-21,,68580,1,,46.1,2,,,,,,,,,12.0649,,,,K-21
3904014,-23955,202401,162,238,K-21,,68580,1,,63.4,2,,,,,,,,,12.0649,,,,K-21
3904015,-23955,202401,162,238,K-21,,68580,1,,65.1,2,,,,,,,,,12.0649,,,,K-21
3904016,-23955,202401,162,238,K-21,,68580,1,,51.7,2,,,,,,,,,12.0649,,,,K-21
3904017,-23955,202401,162,238,K-21,,68580,1,,53.7,2,,,,,,,,,12.0649,,,,K-21
3904018,-23955,202401,162,238,K-21,,68580,1,,65.3,2,,,,,,,,,12.0649,,,,K-21
3904020,-23955,202401,162,238,K-21,,68580,1,,55.7,2,,,,,,,,,12.0649,,,,K-21
3904021,-23955,202401,162,238,K-21,,68580,1,,44.9,2,,,,,,,,,12.0649,,,,K-21
3904022,-23955,202401,162,238,K-21,,68580,1,,35.4,2,,,,,,,,,12.0649,,,,K-21
3904023,-23955,202401,162,238,K-21,,68580,1,,32.9,2,,,,,,,,,12.0649,,,,K-21
3904024,-23955,202401,162,238,K-21,,68580,1,,74.2,2,,,,,,,,,12.0649,,,,K-21
3904025,-23955,202401,162,238,K-21,,68580,1,,42.4,2,,,,,,,,,12.0649,,,,K-21
3904026,-23955,202401,162,238,K-21,,68580,1,,40.5,2,,,,,,,,,12.0649,,,,K-21
3904028,-23955,202401,162,238,K-21,,68580,2,,33.1,2,0,0,0,,,,,,15.19585,,,,K-21
3904029,-23955,202401,162,238,K-21,,68580,2,,44.3,2,0,0,0,,,,,,15.19585,,,,K-21
3904030,-23955,202401,162,238,K-21,,68580,2,,41.2,2,0,0,0,,,,,,15.19585,,,,K-21
3904031,-23955,202401,162,238,K-21,,68580,2,,50.4,2,0,0,0,,,,,,15.19585,,,,K-21
3904032,-23955,202401,162,238,K-21,,68580,2,,43.6,2,0,0,0,,,,,,15.19585,,,,K-21
3904033,-23955,202401,162,238,K-21,,68580,2,,44.2,2,0,0,0,,,,,,15.19585,,,,K-21
3904034,-23955,202401,162,238,K-21,,68580,2,,33,2,0,0,0,,,,,,15.19585,,,,K-21
3904036,-23955,202401,162,238,K-21,,68580,2,,36.8,2,0,0,0,,,,,,15.19585,,,,K-21
3904037,-23955,202401,162,238,K-21,,68580,2,,37.1,2,0,0,0,,,,,,15.19585,,,,K-21
3904038,-23955,202401,162,238,K-21,,68580,2,,37.3,2,0,0,0,,,,,,15.19585,,,,K-21
3904039,-23955,202401,162,238,K-21,,68580,2,,38.8,2,0,0,0,,,,,,15.19585,,,,K-21
3904040,-23955,202401,162,238,K-21,,68580,2,,42.7,2,0,0,0,,,,,,15.19585,,,,K-21
3904041,-23955,202401,162,238,K-21,,68580,2,,58.9,2,0,0,0,,,,,,15.19585,,,,K-21
3904042,-23955,202401,162,238,K-21,,68580,2,,37.6,2,0,0,0,,,,,,15.19585,,,,K-21
3904043,-23955,202401,162,238,K-21,,68580,2,,30.6,2,0,0,0,,,,,,15.19585,,,,K-21
3904045,-23955,202401,162,238,K-21,,68580,2,,50.7,2,0,0,0,,,,,,15.19585,,,,K-21
3904046,-23955,202401,162,238,K-21,,68580,2,,32.3,2,0,0,0,,,,,,15.19585,,,,K-21
3904047,-23955,202401,162,238,K-21,,68580,2,,45.5,2,0,0,0,,,,,,15.19585,,,,K-21
3904048,-23955,202401,162,238,K-21,,68580,2,,32.9,2,0,0,0,,,,,,15.19585,,,,K-21
3904049,-23955,202401,162,238,K-21,,68580,2,,44.6,2,0,0,0,,,,,,15.19585,,,,K-21
3904050,-23955,202401,162,238,K-21,,68580,2,,36.4,2,0,0,0,,,,,,15.19585,,,,K-21
3904051,-23955,202401,162,238,K-21,,68580,2,,34.3,2,0,0,0,,,,,,15.19585,,,,K-21
3904053,-23955,202401,162,238,K-21,,68580,2,,35.7,2,0,0,0,,,,,,15.19585,,,,K-21
3904054,-23955,202401,162,238,K-21,,68580,2,,35.7,2,0,0,0,,,,,,15.19585,,,,K-21
3904055,-23934,202401,162,229,61-15,,68560,1,,58.4,2,,,,,,,,,1,,,,61-15
3904056,-23934,202401,162,229,61-15,,68560,1,,60.9,2,,,,,,,,,1,,,,61-15
3904057,-23934,202401,162,229,61-15,,68560,1,,58.1,2,,,,,,,,,1,,,,61-15
3904058,-23934,202401,162,229,61-15,,68560,1,,47.5,2,,,,,,,,,1,,,,61-15
3904059,-23934,202401,162,229,61-15,,68560,1,,61,2,,,,,,,,,1,,,,61-15
3904061,-23934,202401,162,229,61-15,,68560,1,,72.6,2,,,,,,,,,1,,,,61-15
3904062,-23934,202401,162,229,61-15,,68560,1,,54.5,2,,,,,,,,,1,,,,61-15
3904063,-23934,202401,162,229,61-15,,68560,1,,59.4,2,,,,,,,,,1,,,,61-15
3904064,-23934,202401,162,229,61-15,,68560,1,,45.7,2,,,,,,,,,1,,,,61-15
3904065,-23934,202401,162,229,61-15,,68560,1,,64.1,2,,,,,,,,,1,,,,61-15
3904066,-23934,202401,162,229,61-15,,68560,1,,46.6,2,,,,,,,,,1,,,,61-15
3904068,-23934,202401,162,229,61-15,,68560,1,,47.8,2,,,,,,,,,1,,,,61-15
3904069,-23934,202401,162,229,61-15,,68560,1,,51,2,,,,,,,,,1,,,,61-15
3904070,-23934,202401,162,229,61-15,,68560,2,,76.2,1,4,1,4,,,,,,1,,,,61-15
3904071,-23934,202401,162,229,61-15,,68560,2,,80.4,2,4,1,4,,,,,,1,,,,61-15
3904072,-23934,202401,162,229,61-15,,68560,2,,74.6,2,4,1,4,,,,,,1,,,,61-15
3904073,-23934,202401,162,229,61-15,,68560,2,,71.7,2,4,1,4,,,,,,1,,,,61-15
3904075,-23934,202401,162,229,61-15,,68560,2,,51.4,2,0,0,0,,,,,,1,,,,61-15
3904076,-23934,202401,162,229,61-15,,68560,2,,55.9,1,0,0,0,,,,,,1,,,,61-15
3904077,-23934,202401,162,229,61-15,,68560,2,,60.9,1,0,0,0,,,,,,1,,,,61-15
3904078,-23934,202401,162,229,61-15,,68560,2,,60.6,2,0,0,0,,,,,,1,,,,61-15
3904079,-23934,202401,162,229,61-15,,68560,2,,48,2,0,0,0,,,,,,1,,,,61-15
3904080,-23934,202401,162,229,61-15,,68560,2,,59.1,2,0,0,0,,,,,,1,,,,61-15
3904081,-23934,202401,162,229,61-15,,68560,2,,50.5,2,0,0,0,,,,,,1,,,,61-15
3904083,-23934,202401,162,229,61-15,,68560,2,,57.6,2,0,0,0,,,,,,1,,,,61-15
3904084,-23934,202401,162,229,61-15,,68560,2,,48.1,2,0,0,0,,,,,,1,,,,61-15
3904085,-23934,202401,162,229,61-15,,68560,2,,62.7,2,0,0,0,,,,,,1,,,,61-15
3904086,-23934,202401,162,229,61-15,,68560,2,,45.4,2,0,0,0,,,,,,1,,,,61-15
3904087,-23934,202401,162,229,61-15,,68560,2,,62.9,2,0,0,0,,,,,,1,,,,61-15
3904088,-23934,202401,162,229,61-15,,68560,2,,60.1,2,0,0,0,,,,,,1,,,,61-15
3904090,-23934,202401,162,229,61-15,,68560,2,,48.3,2,0,0,0,,,,,,1,,,,61-15
3904091,-23934,202401,162,229,61-15,,68560,2,,47.6,2,0,0,0,,,,,,1,,,,61-15
3904092,-23934,202401,162,229,61-15,,68560,2,,66.8,2,0,0,0,,,,,,1,,,,61-15
3904093,-23934,202401,162,229,61-15,,68560,2,,61.4,2,0,0,0,,,,,,1,,,,61-15
3904094,-23934,202401,162,229,61-15,,68560,2,,49.9,2,0,0,0,,,,,,1,,,,61-15
3904095,-23934,202401,162,229,61-15,,68560,2,,52,2,0,0,0,,,,,,1,,,,61-15
3904096,-23934,202401,162,229,61-15,,68560,2,,60.2,2,0,0,0,,,,,,1,,,,61-15
3904098,-23934,202401,162,229,61-15,,68560,2,,47.7,2,0,0,0,,,,,,1,,,,61-15
3904444,-23948,202401,162,235,M-27,,68560,2,,43.1,2,0,0,0,,,,,,1.81944,,,,M-27
3904445,-23948,202401,162,235,M-27,,68560,2,,30.2,2,0,0,0,,,,,,1.81944,,,,M-27
3904446,-23948,202401,162,235,M-27,,68560,2,,47.3,2,0,0,0,,,,,,1.81944,,,,M-27
3904447,-23948,202401,162,235,M-27,,68560,2,,43.8,2,0,0,0,,,,,,1.81944,,,,M-27
3904448,-23948,202401,162,235,M-27,,68560,2,,43.2,2,0,0,0,,,,,,1.81944,,,,M-27
3904449,-23948,202401,162,235,M-27,,68560,2,,43,2,0,0,0,,,,,,1.81944,,,,M-27
3904450,-23948,202401,162,235,M-27,,68560,2,,46.9,2,0,0,0,,,,,,1.81944,,,,M-27
3904451,-23948,202401,162,235,M-27,,68560,2,,50.3,2,0,0,0,,,,,,1.81944,,,,M-27
3904452,-23948,202401,162,235,M-27,,68560,2,,48.1,2,0,0,0,,,,,,1.81944,,,,M-27
3904453,-23948,202401,162,235,M-27,,68560,2,,48,2,0,0,0,,,,,,1.81944,,,,M-27
3904454,-23948,202401,162,235,M-27,,68560,2,,49.2,2,0,0,0,,,,,,1.81944,,,,M-27
3904455,-23948,202401,162,235,M-27,,68560,2,,43.9,2,0,0,0,,,,,,1.81944,,,,M-27
3904456,-23948,202401,162,235,M-27,,68560,2,,49.5,2,0,0,0,,,,,,1.81944,,,,M-27
